,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
2051,L5054,KCVMutation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVMutation.java,L5051,1,0,20,0,3,11,1615,0
2052,L5055,KCVSManagerProxy.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSManagerProxy.java,L5051,1,0,47,0,2,3,1077,0
2053,L5056,KCVSProxy.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSProxy.java,L5051,1,0,52,0,2,3,1077,0
2054,L5057,KCVSUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSUtil.java,L5051,10,0,58,0,3,29,53,0
2055,L5058,KeyColumnValueStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStore.java,L5051,1,0,20,0,4,45,53,0
2056,L5059,KeyColumnValueStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStoreManager.java,L5051,1,0,8,0,3,12,53,0
2057,L5060,KeyIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyIterator.java,L5051,1,0,7,0,3,10,53,0
2058,L5061,KeyRange.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyRange.java,L5051,3,0,27,0,4,7,1077,0
2059,L5062,KeyRangeQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyRangeQuery.java,L5051,8,0,61,1,4,19,53,0
2060,L5063,KeySliceQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeySliceQuery.java,L5051,6,0,48,1,4,17,53,0
2061,L5064,ReadOnlyKeyColumnValueStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/ReadOnlyKeyColumnValueStore.java,L5051,1,0,21,0,4,30,1077,0
2062,L5065,SliceQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/SliceQuery.java,L5051,16,0,82,1,5,32,53,0
2063,L5066,StandardStoreFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StandardStoreFeatures.java,L5051,3,0,239,0,4,12,142,0
2064,L5067,StoreFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreFeatures.java,L5051,1,0,23,0,5,25,142,0
2065,L5068,StoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreManager.java,L5051,1,0,12,0,4,27,53,0
2066,L5069,StoreTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreTransaction.java,L5051,1,0,5,0,4,15,142,0
2067,L6373,AbstractLocker.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/AbstractLocker.java,L6372,24,0,208,0,4,42,53,0
2068,L6374,LocalLockMediator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediator.java,L6372,20,0,131,0,4,25,1077,0
2069,L6375,LocalLockMediatorProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorProvider.java,L6372,1,0,5,0,4,17,1077,0
2070,L6376,LocalLockMediators.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediators.java,L6372,5,0,43,0,4,20,1077,0
2071,L6377,Locker.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/Locker.java,L6372,1,0,11,0,3,7,1077,0
2072,L6378,LockerProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockerProvider.java,L6372,1,0,4,0,2,3,53,0
2073,L6379,LockerState.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockerState.java,L6372,3,0,37,0,2,7,1077,0
2074,L6380,LockStatus.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockStatus.java,L6372,1,0,5,0,4,20,1077,0
2075,L6381,PermanentLockingException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/PermanentLockingException.java,L6372,1,0,14,0,3,13,53,0
2076,L6382,TemporaryLockingException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/TemporaryLockingException.java,L6372,1,0,14,0,3,13,53,0
2077,L7283,Log.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/Log.java,L7282,1,0,13,0,3,10,53,0
2078,L7284,LogManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/LogManager.java,L7282,1,0,6,0,3,10,53,0
2079,L7285,Message.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/Message.java,L7282,1,0,8,0,2,3,53,0
2080,L7286,MessageReader.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/MessageReader.java,L7282,1,0,6,0,2,3,53,0
2081,L7287,ReadMarker.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/ReadMarker.java,L7282,6,0,53,0,3,28,53,0
2082,L8434,BackendCompression.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/BackendCompression.java,L8433,1,0,16,0,2,2,1615,0
2083,L8435,BackendOperation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/BackendOperation.java,L8433,15,0,104,0,3,33,53,0
2084,L8436,BufferUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/BufferUtil.java,L8433,18,0,122,0,3,10,1077,0
2085,L8437,ByteBufferUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/ByteBufferUtil.java,L8433,13,0,64,0,5,34,53,0
2086,L8438,CacheMetricsAction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/CacheMetricsAction.java,L8433,1,0,9,0,3,4,53,0
2087,L8439,DefaultTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/DefaultTransaction.java,L8433,1,0,22,0,4,11,53,0
2088,L8440,DirectoryUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/DirectoryUtil.java,L8433,5,0,14,0,4,14,53,0
2089,L8441,HashingUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/HashingUtil.java,L8433,7,0,50,0,2,3,53,0
2090,L8442,HashUtility.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/HashUtility.java,L8433,1,0,18,0,2,2,53,0
2091,L8443,Hex.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/Hex.java,L8433,11,0,66,0,3,6,53,0
2092,L8444,IOCallable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/IOCallable.java,L8433,1,0,7,0,2,5,1077,0
2093,L8445,KeyColumn.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyColumn.java,L8433,6,0,49,0,3,6,1077,0
2094,L8446,MetricInstrumentedIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/MetricInstrumentedIterator.java,L8433,2,0,64,0,4,18,53,0
2095,L8447,MetricInstrumentedStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/MetricInstrumentedStore.java,L8433,12,0,204,1,4,46,53,0
2096,L8448,NoLock.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/NoLock.java,L8433,1,0,33,0,1,3,1077,0
2097,L8449,ReadArrayBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/ReadArrayBuffer.java,L8433,3,0,121,0,4,22,53,0
2098,L8450,RecordIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/RecordIterator.java,L8433,1,0,4,0,2,3,1615,0
2099,L8451,StandardBaseTransactionConfig.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StandardBaseTransactionConfig.java,L8433,3,0,99,0,3,4,142,0
2100,L8452,StaticArrayBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StaticArrayBuffer.java,L8433,40,0,308,0,4,24,1077,0
2101,L8453,StaticArrayEntry.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StaticArrayEntry.java,L8433,13,0,239,0,4,19,142,0
2102,L8454,StaticArrayEntryList.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StaticArrayEntryList.java,L8433,47,0,475,0,3,13,1077,0
2103,L8455,StorageCallable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StorageCallable.java,L8433,1,0,7,0,3,10,53,0
2104,L8456,UncaughtExceptionLogger.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/UncaughtExceptionLogger.java,L8433,1,0,46,0,2,2,53,0
2105,L8457,UncheckedCallable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/UncheckedCallable.java,L8433,1,0,6,0,2,5,1077,0
2106,L8458,WriteBufferUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/WriteBufferUtil.java,L8433,3,0,13,0,2,3,1615,0
2107,L8459,WriteByteBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/WriteByteBuffer.java,L8433,5,0,109,0,3,17,53,0
2108,L12447,BlueprintsDefaultSchemaMaker.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/BlueprintsDefaultSchemaMaker.java,L12446,1,0,27,0,2,4,1077,0
2109,L12448,TitanBlueprintsGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanBlueprintsGraph.java,L12446,10,0,241,2,4,51,1077,0
2110,L12449,TitanBlueprintsTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanBlueprintsTransaction.java,L12446,26,0,151,1,5,49,1077,0
2111,L12450,TitanFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanFeatures.java,L12446,6,0,75,0,3,15,1615,0
2112,L12862,GraphDatabaseConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/GraphDatabaseConfiguration.java,L12861,75,0,956,2,5,192,1615,2
2113,L12863,PreInitializeConfigOptions.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/PreInitializeConfigOptions.java,L12861,1,0,9,0,2,2,53,0
2114,L12864,RegisteredAttributeClass.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/RegisteredAttributeClass.java,L12861,4,0,31,0,3,15,1077,0
2115,L12865,TitanConstants.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/TitanConstants.java,L12861,1,0,35,0,2,5,1077,0
2116,L13597,EdgeSerializer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/EdgeSerializer.java,L13596,93,0,434,0,4,83,1077,0
2117,L13598,IndexSerializer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/IndexSerializer.java,L13596,115,0,610,1,4,100,1615,0
2118,L13599,RelationFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/RelationFactory.java,L13596,1,0,12,0,2,5,1077,0
2119,L13600,RelationQueryCache.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/RelationQueryCache.java,L13596,7,0,76,0,4,18,142,0
2120,L13601,RelationReader.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/RelationReader.java,L13596,1,0,7,0,3,7,1077,0
2121,L13602,StandardTitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/StandardTitanGraph.java,L13596,98,0,553,5,4,156,1615,2
2122,L17481,FulgoraBuilder.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraBuilder.java,L17480,13,0,271,0,4,20,142,0
2123,L17482,FulgoraExecutor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraExecutor.java,L17480,50,0,335,0,4,26,142,0
2124,L17483,FulgoraNeighborVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraNeighborVertex.java,L17480,5,0,221,0,4,14,142,0
2125,L17484,FulgoraRelationQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraRelationQuery.java,L17480,5,0,79,0,3,3,142,0
2126,L17485,FulgoraResult.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraResult.java,L17480,5,0,44,0,3,6,142,0
2127,L17486,FulgoraVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraVertex.java,L17480,4,0,84,0,4,13,142,0
2128,L18092,IDInspector.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/IDInspector.java,L18091,1,0,14,0,3,16,1615,0
2129,L18093,IDManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManager.java,L18091,34,0,512,0,4,40,1077,0
2130,L18626,AbstractElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/AbstractElement.java,L18625,13,0,78,0,4,24,142,0
2131,L18627,ElementCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/ElementCategory.java,L18625,22,0,88,0,4,12,142,0
2132,L18628,ElementLifeCycle.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/ElementLifeCycle.java,L18625,18,0,53,0,3,6,142,0
2133,L18629,InternalElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalElement.java,L18625,1,0,10,0,4,7,142,0
2134,L18630,InternalRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalRelation.java,L18625,1,0,14,0,3,8,1615,0
2135,L18631,InternalRelationType.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalRelationType.java,L18625,1,0,22,0,4,18,142,0
2136,L18632,InternalVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalVertex.java,L18625,1,0,19,0,4,15,53,0
2137,L18633,InternalVertexLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalVertexLabel.java,L18625,1,0,6,0,2,6,1077,0
2138,L18634,OrderList.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/OrderList.java,L18625,21,0,125,0,2,8,1615,0
2139,L18635,RelationCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/RelationCategory.java,L18625,10,0,55,0,2,3,53,0
2140,L18636,TitanSchemaCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/TitanSchemaCategory.java,L18625,17,0,69,0,3,8,1077,0
2141,L18637,Token.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/Token.java,L18625,2,0,19,0,3,5,1615,0
2142,L19028,ModificationDeserializer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/ModificationDeserializer.java,L19027,7,0,49,0,3,3,142,0
2143,L19029,StandardChangeState.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/StandardChangeState.java,L19027,26,0,112,0,3,4,53,0
2144,L19030,StandardLogProcessorFramework.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/StandardLogProcessorFramework.java,L19027,22,0,223,0,4,14,142,0
2145,L19031,StandardTransactionId.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/StandardTransactionId.java,L19027,6,0,43,0,3,6,53,0
2146,L19032,StandardTransactionLogProcessor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/StandardTransactionLogProcessor.java,L19027,45,0,335,0,4,18,1615,0
2147,L19325,BackendQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/BackendQuery.java,L19324,1,0,4,0,3,6,1615,0
2148,L19326,BackendQueryHolder.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/BackendQueryHolder.java,L19324,1,0,30,0,2,6,1615,0
2149,L19327,BaseQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/BaseQuery.java,L19324,1,0,24,0,4,11,1615,0
2150,L19328,ElementQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/ElementQuery.java,L19324,1,0,13,0,3,8,1615,0
2151,L19329,LimitAdjustingIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/LimitAdjustingIterator.java,L19324,7,0,42,0,2,6,1615,0
2152,L19330,MetricsQueryExecutor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/MetricsQueryExecutor.java,L19324,2,0,72,0,2,5,1615,0
2153,L19331,Query.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/Query.java,L19324,1,0,6,0,3,9,1615,0
2154,L19332,QueryExecutor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/QueryExecutor.java,L19324,1,0,9,0,2,6,1615,0
2155,L19333,QueryProcessor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/QueryProcessor.java,L19324,23,0,147,0,3,17,1615,0
2156,L19334,QueryUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/QueryUtil.java,L19324,48,0,181,0,4,33,1615,0
2157,L19335,ResultMergeSortIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/ResultMergeSortIterator.java,L19324,14,0,83,0,2,2,1615,0
2158,L19336,ResultSetIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/ResultSetIterator.java,L19324,5,0,53,0,2,2,1615,0
2159,L19337,StandardQueryDescription.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/StandardQueryDescription.java,L19324,8,0,100,0,2,3,1615,0
2160,L19338,TitanPredicate.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/TitanPredicate.java,L19324,19,0,51,0,2,4,1615,0
2161,L21444,AbstractEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/AbstractEdge.java,L21443,10,0,91,0,4,19,1615,0
2162,L21445,AbstractProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/AbstractProperty.java,L21443,4,0,61,0,3,15,1077,0
2163,L21446,AbstractTypedRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/AbstractTypedRelation.java,L21443,22,0,129,0,4,28,1077,0
2164,L21447,CacheEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/CacheEdge.java,L21443,16,0,102,4,4,43,1077,1
2165,L21448,CacheProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/CacheProperty.java,L21443,15,0,97,2,4,34,1077,1
2166,L21449,EdgeDirection.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/EdgeDirection.java,L21443,7,0,31,0,3,6,1077,0
2167,L21450,ReassignableRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/ReassignableRelation.java,L21443,1,0,5,0,2,2,1615,0
2168,L21451,RelationCache.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/RelationCache.java,L21443,4,0,52,0,2,11,1615,0
2169,L21452,RelationComparator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/RelationComparator.java,L21443,34,0,107,1,4,23,142,0
2170,L21453,RelationIdentifier.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/RelationIdentifier.java,L21443,40,0,126,0,4,20,142,0
2171,L21454,StandardEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/StandardEdge.java,L21443,6,0,73,1,3,18,1077,0
2172,L21455,StandardProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/StandardProperty.java,L21443,6,0,73,1,3,17,1077,0
2173,L21456,StandardRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/StandardRelation.java,L21443,1,0,6,0,3,5,142,0
2174,L21822,EdgeLabelDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/EdgeLabelDefinition.java,L21821,2,0,25,0,3,3,142,0
2175,L21823,PropertyKeyDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/PropertyKeyDefinition.java,L21821,1,0,25,0,3,3,142,0
2176,L21824,RelationTypeDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/RelationTypeDefinition.java,L21821,1,0,18,0,3,3,142,0
2177,L21825,SchemaContainer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/SchemaContainer.java,L21821,8,0,72,0,3,3,142,0
2178,L21826,SchemaElementDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/SchemaElementDefinition.java,L21821,4,0,32,0,3,3,142,0
2179,L21827,SchemaProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/SchemaProvider.java,L21821,1,0,7,0,3,3,142,0
2180,L21828,VertexLabelDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/schema/VertexLabelDefinition.java,L21821,2,0,23,0,3,3,142,0
2181,L21952,RelationConstructor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/RelationConstructor.java,L21951,5,0,77,0,3,16,1615,0
2182,L21953,StandardTitanTx.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/StandardTitanTx.java,L21951,210,0,1094,8,4,176,1077,2
