,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
8343,L29241,BLCMapUtils.java,common/src/main/java/org/broadleafcommerce/common/util/BLCMapUtils.java,L29238,8,0,54,0,1,6,1283,0
8344,L29242,BLCRequestUtils.java,common/src/main/java/org/broadleafcommerce/common/util/BLCRequestUtils.java,L29238,3,0,23,0,1,1,592,0
8345,L29243,BLResourceBundleMessageSource.java,common/src/main/java/org/broadleafcommerce/common/util/BLResourceBundleMessageSource.java,L29238,6,0,38,0,2,2,1464,0
8346,L29244,BroadleafMergeResourceBundleMessageSource.java,common/src/main/java/org/broadleafcommerce/common/util/BroadleafMergeResourceBundleMessageSource.java,L29238,1,0,12,0,3,3,1283,0
8347,L29245,DateUtil.java,common/src/main/java/org/broadleafcommerce/common/util/DateUtil.java,L29238,4,0,9,0,2,3,592,0
8348,L29246,DependencyLicenseCopy.java,common/src/main/java/org/broadleafcommerce/common/util/DependencyLicenseCopy.java,L29238,11,0,80,0,1,1,2597,0
8349,L29247,DimensionUnitOfMeasureType.java,common/src/main/java/org/broadleafcommerce/common/util/DimensionUnitOfMeasureType.java,L29238,9,0,59,0,2,2,1283,0
8350,L29248,EnvironmentFactoryBean.java,common/src/main/java/org/broadleafcommerce/common/util/EnvironmentFactoryBean.java,L29238,2,0,22,0,1,1,2597,0
8351,L29249,FormatUtil.java,common/src/main/java/org/broadleafcommerce/common/util/FormatUtil.java,L29238,1,0,17,0,2,5,2597,0
8352,L29250,Mod43CheckDigitUtil.java,common/src/main/java/org/broadleafcommerce/common/util/Mod43CheckDigitUtil.java,L29238,7,0,35,0,1,1,2597,0
8353,L29251,PomEvaluator.java,common/src/main/java/org/broadleafcommerce/common/util/PomEvaluator.java,L29238,21,0,265,0,4,4,2597,0
8354,L29252,ResourceBundleExtensionPoint.java,common/src/main/java/org/broadleafcommerce/common/util/ResourceBundleExtensionPoint.java,L29238,1,0,11,0,2,2,1464,0
8355,L29253,RuntimeLog4jConfigurer.java,common/src/main/java/org/broadleafcommerce/common/util/RuntimeLog4jConfigurer.java,L29238,2,0,17,0,3,5,2597,0
8356,L29254,SortedListFactoryBean.java,common/src/main/java/org/broadleafcommerce/common/util/SortedListFactoryBean.java,L29238,1,0,19,0,1,3,2597,0
8357,L29255,SpringAppContext.java,common/src/main/java/org/broadleafcommerce/common/util/SpringAppContext.java,L29238,1,0,13,0,1,1,2597,0
8358,L29256,StatCalc.java,common/src/main/java/org/broadleafcommerce/common/util/StatCalc.java,L29238,3,0,36,0,1,1,2597,0
8359,L29257,StopWatch.java,common/src/main/java/org/broadleafcommerce/common/util/StopWatch.java,L29238,17,0,129,0,2,3,2597,0
8360,L29258,StringUtil.java,common/src/main/java/org/broadleafcommerce/common/util/StringUtil.java,L29238,5,0,50,0,1,1,2597,0
8361,L29259,TransactionUtils.java,common/src/main/java/org/broadleafcommerce/common/util/TransactionUtils.java,L29238,5,0,38,0,1,4,2597,2
8362,L29260,TypedClosure.java,common/src/main/java/org/broadleafcommerce/common/util/TypedClosure.java,L29238,1,0,4,0,1,5,1283,0
8363,L29261,TypedPredicate.java,common/src/main/java/org/broadleafcommerce/common/util/TypedPredicate.java,L29238,2,0,17,0,2,2,1464,0
8364,L29262,TypedTransformer.java,common/src/main/java/org/broadleafcommerce/common/util/TypedTransformer.java,L29238,1,0,5,0,1,1,1283,0
8365,L29263,UnitOfMeasureUtil.java,common/src/main/java/org/broadleafcommerce/common/util/UnitOfMeasureUtil.java,L29238,7,0,66,0,1,1,2597,0
8366,L29264,UrlUtil.java,common/src/main/java/org/broadleafcommerce/common/util/UrlUtil.java,L29238,7,0,25,0,3,4,2597,0
8367,L29265,WeightUnitOfMeasureType.java,common/src/main/java/org/broadleafcommerce/common/util/WeightUnitOfMeasureType.java,L29238,9,0,57,0,2,2,1283,0
8368,L30596,Searchable.java,common/src/main/java/org/broadleafcommerce/common/value/Searchable.java,L30595,1,0,6,0,1,1,2597,0
8369,L30597,ValueAssignable.java,common/src/main/java/org/broadleafcommerce/common/value/ValueAssignable.java,L30595,1,0,8,0,1,1,2597,0
8370,L31068,AbstractBroadleafWebRequestProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/AbstractBroadleafWebRequestProcessor.java,L31067,1,0,6,0,2,3,2597,0
8371,L31069,BLCAbstractHandlerMapping.java,common/src/main/java/org/broadleafcommerce/common/web/BLCAbstractHandlerMapping.java,L31067,1,0,15,0,1,2,592,0
8372,L31070,BroadleafCurrencyResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafCurrencyResolver.java,L31067,1,0,9,0,5,6,2597,0
8373,L31071,BroadleafCurrencyResolverImpl.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafCurrencyResolverImpl.java,L31067,10,0,52,0,6,10,592,0
8374,L31072,BroadleafGWTModuleURLMappingResourceHttpRequestHandler.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafGWTModuleURLMappingResourceHttpRequestHandler.java,L31067,3,0,23,0,1,1,2597,0
8375,L31073,BroadleafLocaleResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafLocaleResolver.java,L31067,1,0,9,0,4,6,2597,0
8376,L31074,BroadleafLocaleResolverImpl.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafLocaleResolverImpl.java,L31067,13,0,61,0,6,11,592,0
8377,L31075,BroadleafRequestContext.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafRequestContext.java,L31067,23,0,213,0,6,43,1283,3
8378,L31076,BroadleafRequestFilter.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafRequestFilter.java,L31067,15,0,82,0,6,27,1283,0
8379,L31077,BroadleafRequestInterceptor.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafRequestInterceptor.java,L31067,1,0,20,0,4,12,1283,1
8380,L31078,BroadleafRequestProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafRequestProcessor.java,L31067,6,0,98,0,5,20,1283,0
8381,L31079,BroadleafResourceHttpRequestBeanFactoryPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafResourceHttpRequestBeanFactoryPostProcessor.java,L31067,2,0,15,0,1,1,2597,0
8382,L31080,BroadleafSandBoxResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafSandBoxResolver.java,L31067,1,0,10,0,4,7,2597,0
8383,L31081,BroadleafSandBoxResolverImpl.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafSandBoxResolverImpl.java,L31067,33,0,178,0,4,8,592,0
8384,L31082,BroadleafSiteResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafSiteResolver.java,L31067,1,0,10,0,4,7,2597,0
8385,L31083,BroadleafThemeResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafThemeResolver.java,L31067,1,0,10,0,5,8,1283,0
8386,L31084,BroadleafThymeleafMessageResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafThymeleafMessageResolver.java,L31067,4,0,36,0,1,3,1283,0
8387,L31085,BroadleafThymeleafServletContextTemplateResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafThymeleafServletContextTemplateResolver.java,L31067,9,0,42,0,5,7,423,0
8388,L31086,BroadleafThymeleafViewResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafThymeleafViewResolver.java,L31067,15,0,109,2,7,17,263,0
8389,L31087,BroadleafTimeZoneResolver.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafTimeZoneResolver.java,L31067,1,0,6,0,1,1,263,0
8390,L31088,BroadleafTimeZoneResolverImpl.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafTimeZoneResolverImpl.java,L31067,10,0,41,0,2,3,592,0
8391,L31089,BroadleafWebRequestProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/BroadleafWebRequestProcessor.java,L31067,1,0,10,0,4,9,2597,0
8392,L31090,NullBroadleafSiteResolver.java,common/src/main/java/org/broadleafcommerce/common/web/NullBroadleafSiteResolver.java,L31067,1,0,15,0,5,8,2597,0
8393,L31091,NullBroadleafTemplateResolver.java,common/src/main/java/org/broadleafcommerce/common/web/NullBroadleafTemplateResolver.java,L31067,1,0,21,0,2,3,1283,0
8394,L31092,NullBroadleafThemeResolver.java,common/src/main/java/org/broadleafcommerce/common/web/NullBroadleafThemeResolver.java,L31067,1,0,18,0,5,10,2597,0
8395,L31093,SandBoxContext.java,common/src/main/java/org/broadleafcommerce/common/web/SandBoxContext.java,L31067,1,0,31,0,3,7,1283,0
8396,L21711,AdminMainEntity.java,common/src/main/java/org/broadleafcommerce/common/admin/domain/AdminMainEntity.java,L21710,1,0,5,0,2,2,2597,0
8397,L21793,AbstractHydratedCacheManager.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/AbstractHydratedCacheManager.java,L21792,8,0,56,0,1,1,2597,0
8398,L21794,BigMemoryHydratedCacheManagerImpl.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/BigMemoryHydratedCacheManagerImpl.java,L21792,9,0,113,0,3,7,2597,0
8399,L21795,CacheFactoryException.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/CacheFactoryException.java,L21792,1,0,16,0,1,1,2597,0
8400,L21796,EhcacheHydratedCacheManagerImpl.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/EhcacheHydratedCacheManagerImpl.java,L21792,8,0,108,0,3,7,2597,0
8401,L21797,HydratedAnnotationManager.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydratedAnnotationManager.java,L21792,1,0,4,0,1,1,2597,0
8402,L21798,HydratedCache.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydratedCache.java,L21792,1,0,33,0,1,1,2597,0
8403,L21799,HydratedCacheElement.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydratedCacheElement.java,L21792,1,0,13,0,1,1,2597,0
8404,L21800,HydratedCacheEventListenerFactory.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydratedCacheEventListenerFactory.java,L21792,4,0,27,0,1,1,2597,0
8405,L21801,HydratedCacheManager.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydratedCacheManager.java,L21792,1,0,6,0,1,1,2597,0
8406,L21802,HydratedCacheManagerImpl.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydratedCacheManagerImpl.java,L21792,17,0,141,0,1,3,2597,0
8407,L21803,HydrationDescriptor.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydrationDescriptor.java,L21792,1,0,26,0,1,1,2597,0
8408,L21804,HydrationItemDescriptor.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydrationItemDescriptor.java,L21792,1,0,18,0,1,1,2597,0
8409,L21805,HydrationScanner.java,common/src/main/java/org/broadleafcommerce/common/cache/engine/HydrationScanner.java,L21792,30,0,193,0,1,1,2597,0
8410,L22331,ThreadLocalManager.java,common/src/main/java/org/broadleafcommerce/common/classloader/release/ThreadLocalManager.java,L22330,6,0,62,0,2,3,1283,0
8411,L22415,ModuleConfigurationDao.java,common/src/main/java/org/broadleafcommerce/common/config/dao/ModuleConfigurationDao.java,L22414,1,0,14,0,2,3,2597,0
8412,L22416,ModuleConfigurationDaoImpl.java,common/src/main/java/org/broadleafcommerce/common/config/dao/ModuleConfigurationDaoImpl.java,L22414,3,0,90,0,2,7,423,1
8413,L22417,SystemPropertiesDao.java,common/src/main/java/org/broadleafcommerce/common/config/dao/SystemPropertiesDao.java,L22414,1,0,10,0,2,2,1283,0
8414,L22418,SystemPropertiesDaoImpl.java,common/src/main/java/org/broadleafcommerce/common/config/dao/SystemPropertiesDaoImpl.java,L22414,3,0,46,0,2,2,1283,0
8415,L22524,AbstractModuleConfiguration.java,common/src/main/java/org/broadleafcommerce/common/config/domain/AbstractModuleConfiguration.java,L22523,3,0,149,0,5,12,423,0
8416,L22525,ModuleConfiguration.java,common/src/main/java/org/broadleafcommerce/common/config/domain/ModuleConfiguration.java,L22523,1,0,22,0,1,2,423,0
8417,L22526,SystemProperty.java,common/src/main/java/org/broadleafcommerce/common/config/domain/SystemProperty.java,L22523,1,0,10,0,2,2,1283,0
8418,L22527,SystemPropertyImpl.java,common/src/main/java/org/broadleafcommerce/common/config/domain/SystemPropertyImpl.java,L22523,1,0,61,0,3,3,1464,0
8419,L22793,ModuleConfigurationService.java,common/src/main/java/org/broadleafcommerce/common/config/service/ModuleConfigurationService.java,L22792,1,0,12,0,1,2,423,0
8420,L22794,ModuleConfigurationServiceImpl.java,common/src/main/java/org/broadleafcommerce/common/config/service/ModuleConfigurationServiceImpl.java,L22792,1,0,38,0,1,2,423,1
8421,L22795,ModuleProvider.java,common/src/main/java/org/broadleafcommerce/common/config/service/ModuleProvider.java,L22792,1,0,5,0,2,3,2597,0
8422,L22796,SystemPropertiesService.java,common/src/main/java/org/broadleafcommerce/common/config/service/SystemPropertiesService.java,L22792,1,0,10,0,2,2,1283,0
8423,L22797,SystemPropertiesServiceImpl.java,common/src/main/java/org/broadleafcommerce/common/config/service/SystemPropertiesServiceImpl.java,L22792,1,0,37,0,2,2,1283,0
8424,L22930,BroadleafCurrencyDao.java,common/src/main/java/org/broadleafcommerce/common/currency/dao/BroadleafCurrencyDao.java,L22929,1,0,9,0,2,3,1283,0
8425,L22931,BroadleafCurrencyDaoImpl.java,common/src/main/java/org/broadleafcommerce/common/currency/dao/BroadleafCurrencyDaoImpl.java,L22929,3,0,47,0,3,4,2597,0
8426,L22962,BroadleafCurrency.java,common/src/main/java/org/broadleafcommerce/common/currency/domain/BroadleafCurrency.java,L22961,1,0,10,0,2,2,1283,0
8427,L22963,BroadleafCurrencyImpl.java,common/src/main/java/org/broadleafcommerce/common/currency/domain/BroadleafCurrencyImpl.java,L22961,7,0,75,0,5,8,1464,0
8428,L22964,NullBroadleafCurrency.java,common/src/main/java/org/broadleafcommerce/common/currency/domain/NullBroadleafCurrency.java,L22961,1,0,25,0,2,4,1283,0
8429,L23015,BroadleafCurrencyService.java,common/src/main/java/org/broadleafcommerce/common/currency/service/BroadleafCurrencyService.java,L23014,1,0,9,0,2,3,1283,0
8430,L23016,BroadleafCurrencyServiceImpl.java,common/src/main/java/org/broadleafcommerce/common/currency/service/BroadleafCurrencyServiceImpl.java,L23014,1,0,27,0,2,4,1283,0
8431,L23044,BroadleafCurrencyUtils.java,common/src/main/java/org/broadleafcommerce/common/currency/util/BroadleafCurrencyUtils.java,L23043,11,0,60,0,4,9,2597,0
8432,L23045,CurrencyCodeIdentifiable.java,common/src/main/java/org/broadleafcommerce/common/currency/util/CurrencyCodeIdentifiable.java,L23043,1,0,4,0,1,3,2597,0
8433,L23136,EmailReportingDao.java,common/src/main/java/org/broadleafcommerce/common/email/dao/EmailReportingDao.java,L23135,1,0,10,0,1,1,592,0
8434,L23137,EmailReportingDaoImpl.java,common/src/main/java/org/broadleafcommerce/common/email/dao/EmailReportingDaoImpl.java,L23135,1,0,50,0,1,1,592,0
8435,L23218,EmailTarget.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTarget.java,L23217,1,0,10,0,1,1,592,0
8436,L23219,EmailTargetImpl.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTargetImpl.java,L23217,10,0,53,0,1,1,592,0
8437,L23220,EmailTracking.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTracking.java,L23217,1,0,13,0,1,1,592,0
8438,L23221,EmailTrackingClicks.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTrackingClicks.java,L23217,1,0,17,0,1,1,592,0
8439,L23222,EmailTrackingClicksImpl.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTrackingClicksImpl.java,L23217,22,0,134,0,2,2,1464,0
8440,L23223,EmailTrackingImpl.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTrackingImpl.java,L23217,26,0,135,0,2,2,1464,0
8441,L23224,EmailTrackingOpens.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTrackingOpens.java,L23217,1,0,13,0,1,1,592,0
8442,L23225,EmailTrackingOpensImpl.java,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTrackingOpensImpl.java,L23217,19,0,110,0,2,2,1464,0
8443,L23474,EmailService.java,common/src/main/java/org/broadleafcommerce/common/email/service/EmailService.java,L23473,1,0,9,0,2,2,343,0
8444,L23475,EmailServiceImpl.java,common/src/main/java/org/broadleafcommerce/common/email/service/EmailServiceImpl.java,L23473,9,0,94,1,4,5,2597,1
8445,L23476,EmailTrackingManager.java,common/src/main/java/org/broadleafcommerce/common/email/service/EmailTrackingManager.java,L23473,1,0,7,0,1,1,592,0
8446,L23477,EmailTrackingManagerImpl.java,common/src/main/java/org/broadleafcommerce/common/email/service/EmailTrackingManagerImpl.java,L23473,8,0,54,0,1,1,592,0
8447,L23478,LoggingMailSender.java,common/src/main/java/org/broadleafcommerce/common/email/service/LoggingMailSender.java,L23473,6,0,43,0,2,2,2597,0
8448,L23479,NullEmailServiceImpl.java,common/src/main/java/org/broadleafcommerce/common/email/service/NullEmailServiceImpl.java,L23473,1,0,18,0,3,3,343,0
8449,L23981,DataDrivenEnumerationDao.java,common/src/main/java/org/broadleafcommerce/common/enumeration/dao/DataDrivenEnumerationDao.java,L23980,1,0,7,0,2,2,1464,0
8450,L23982,DataDrivenEnumerationDaoImpl.java,common/src/main/java/org/broadleafcommerce/common/enumeration/dao/DataDrivenEnumerationDaoImpl.java,L23980,1,0,33,0,2,2,1464,0
8451,L24024,DataDrivenEnumeration.java,common/src/main/java/org/broadleafcommerce/common/enumeration/domain/DataDrivenEnumeration.java,L24023,1,0,17,0,5,14,1464,0
8452,L24025,DataDrivenEnumerationImpl.java,common/src/main/java/org/broadleafcommerce/common/enumeration/domain/DataDrivenEnumerationImpl.java,L24023,2,0,99,0,6,17,1464,0
8453,L24026,DataDrivenEnumerationValue.java,common/src/main/java/org/broadleafcommerce/common/enumeration/domain/DataDrivenEnumerationValue.java,L24023,1,0,14,0,5,9,219,0
8454,L24027,DataDrivenEnumerationValueImpl.java,common/src/main/java/org/broadleafcommerce/common/enumeration/domain/DataDrivenEnumerationValueImpl.java,L24023,2,0,95,0,7,19,1464,0
8455,L24123,DataDrivenEnumerationService.java,common/src/main/java/org/broadleafcommerce/common/enumeration/service/DataDrivenEnumerationService.java,L24122,1,0,7,0,2,2,1464,0
