,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
3923,L69347,ODFACommandStream.java,commons/src/main/java/com/orientechnologies/common/console/ODFACommandStream.java,L69341,53,0,222,1,6,2,3122,1
3924,L69348,OScannerCommandStream.java,commons/src/main/java/com/orientechnologies/common/console/OScannerCommandStream.java,L69341,1,0,30,0,4,2,3122,0
3925,L69349,TTYConsoleReader.java,commons/src/main/java/com/orientechnologies/common/console/TTYConsoleReader.java,L69341,100,0,417,0,23,4,3122,0
3926,L69781,ODirectMemory.java,commons/src/main/java/com/orientechnologies/common/directmemory/ODirectMemory.java,L69780,1,0,21,0,16,6,1345,0
3927,L69782,ODirectMemoryFactory.java,commons/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryFactory.java,L69780,1,0,34,0,8,5,3122,1
3928,L69783,ODirectMemoryPointer.java,commons/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryPointer.java,L69780,26,0,130,0,11,3,1345,0
3929,L69784,ODirectMemoryViolationException.java,commons/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryViolationException.java,L69780,1,0,7,0,2,2,3122,0
3930,L69785,OUnsafeMemory.java,commons/src/main/java/com/orientechnologies/common/directmemory/OUnsafeMemory.java,L69780,14,0,161,0,22,6,1345,0
3931,L69786,OUnsafeMemoryJava7.java,commons/src/main/java/com/orientechnologies/common/directmemory/OUnsafeMemoryJava7.java,L69780,1,0,18,0,6,5,16,0
3932,L70056,OException.java,commons/src/main/java/com/orientechnologies/common/exception/OException.java,L70055,1,0,15,0,1,0,0,0
3933,L70064,ODynamicFactory.java,commons/src/main/java/com/orientechnologies/common/factory/ODynamicFactory.java,L70063,1,0,18,0,7,3,3122,0
3934,L70065,ODynamicFactoryInverse.java,commons/src/main/java/com/orientechnologies/common/factory/ODynamicFactoryInverse.java,L70063,2,0,22,0,7,3,3122,0
3935,L70107,OMurmurHash3.java,commons/src/main/java/com/orientechnologies/common/hash/OMurmurHash3.java,L70106,17,0,98,0,1,0,0,0
3936,L70142,OFileUtils.java,commons/src/main/java/com/orientechnologies/common/io/OFileUtils.java,L70141,30,0,121,0,14,2,1345,1
3937,L70143,OIOException.java,commons/src/main/java/com/orientechnologies/common/io/OIOException.java,L70141,1,0,11,0,2,0,0,0
3938,L70144,OIOUtils.java,commons/src/main/java/com/orientechnologies/common/io/OIOUtils.java,L70141,57,0,210,0,26,5,3122,2
3939,L70145,OUtils.java,commons/src/main/java/com/orientechnologies/common/io/OUtils.java,L70141,3,0,13,0,2,0,0,0
3940,L70261,OListenerManger.java,commons/src/main/java/com/orientechnologies/common/listener/OListenerManger.java,L70260,3,0,63,0,6,3,3122,0
3941,L70262,OProgressListener.java,commons/src/main/java/com/orientechnologies/common/listener/OProgressListener.java,L70260,1,0,6,0,3,0,0,0
3942,L70286,OLogFormatter.java,commons/src/main/java/com/orientechnologies/common/log/OLogFormatter.java,L70285,7,0,60,0,10,0,0,0
3943,L70287,OLogManager.java,commons/src/main/java/com/orientechnologies/common/log/OLogManager.java,L70285,67,0,236,0,38,5,1345,0
3944,L70462,OBaseParser.java,commons/src/main/java/com/orientechnologies/common/parser/OBaseParser.java,L70461,101,0,320,1,19,6,3122,1
3945,L70463,OStringForwardReader.java,commons/src/main/java/com/orientechnologies/common/parser/OStringForwardReader.java,L70461,16,0,98,0,4,0,0,0
3946,L70464,OStringParser.java,commons/src/main/java/com/orientechnologies/common/parser/OStringParser.java,L70461,92,0,270,0,31,2,3122,0
3947,L70465,OSystemVariableResolver.java,commons/src/main/java/com/orientechnologies/common/parser/OSystemVariableResolver.java,L70461,3,0,17,0,3,0,0,0
3948,L70466,OVariableParser.java,commons/src/main/java/com/orientechnologies/common/parser/OVariableParser.java,L70461,8,0,27,0,5,1,3122,0
3949,L70467,OVariableParserListener.java,commons/src/main/java/com/orientechnologies/common/parser/OVariableParserListener.java,L70461,1,0,4,0,2,0,0,0
3950,L70672,OAbstractProfiler.java,commons/src/main/java/com/orientechnologies/common/profiler/OAbstractProfiler.java,L70671,9,0,155,0,9,3,1345,0
3951,L70673,OProfiler.java,commons/src/main/java/com/orientechnologies/common/profiler/OProfiler.java,L70671,15,0,113,0,69,5,3122,0
3952,L70674,OProfilerEntry.java,commons/src/main/java/com/orientechnologies/common/profiler/OProfilerEntry.java,L70671,2,0,34,0,2,1,3122,0
3953,L70675,OProfilerMBean.java,commons/src/main/java/com/orientechnologies/common/profiler/OProfilerMBean.java,L70671,1,0,41,0,17,3,1345,0
3954,L70919,OReflectionHelper.java,commons/src/main/java/com/orientechnologies/common/reflection/OReflectionHelper.java,L70918,45,0,161,0,21,6,3122,0
3955,L70982,OBinaryConverter.java,commons/src/main/java/com/orientechnologies/common/serialization/OBinaryConverter.java,L70981,1,0,13,0,7,4,3122,0
3956,L70983,OBinaryConverterFactory.java,commons/src/main/java/com/orientechnologies/common/serialization/OBinaryConverterFactory.java,L70981,3,0,19,0,9,3,3122,0
3957,L70984,OSafeBinaryConverter.java,commons/src/main/java/com/orientechnologies/common/serialization/OSafeBinaryConverter.java,L70981,9,0,122,0,9,3,3122,0
3958,L70985,OUnsafeBinaryConverter.java,commons/src/main/java/com/orientechnologies/common/serialization/OUnsafeBinaryConverter.java,L70981,9,0,82,0,17,6,3122,0
3959,L72298,OSynchEventAdapter.java,commons/src/main/java/com/orientechnologies/common/synch/OSynchEventAdapter.java,L72297,6,0,42,0,3,0,0,0
3960,L72328,OPollerThread.java,commons/src/main/java/com/orientechnologies/common/thread/OPollerThread.java,L72327,1,0,23,0,4,0,0,0
3961,L72329,OSoftThread.java,commons/src/main/java/com/orientechnologies/common/thread/OSoftThread.java,L72327,6,0,58,0,7,1,1345,0
3962,L72372,OBinary.java,commons/src/main/java/com/orientechnologies/common/types/OBinary.java,L72371,4,0,20,0,1,0,0,0
3963,L72373,OModifiableInteger.java,commons/src/main/java/com/orientechnologies/common/types/OModifiableInteger.java,L72371,4,0,76,0,3,0,0,0
3964,L72374,ORef.java,commons/src/main/java/com/orientechnologies/common/types/ORef.java,L72371,2,0,17,0,5,2,3122,0
3965,L72432,MersenneTwister.java,commons/src/main/java/com/orientechnologies/common/util/MersenneTwister.java,L72431,99,0,419,0,1,0,0,0
3966,L72433,MersenneTwisterFast.java,commons/src/main/java/com/orientechnologies/common/util/MersenneTwisterFast.java,L72431,115,0,803,0,1,0,0,0
3967,L72434,OArrays.java,commons/src/main/java/com/orientechnologies/common/util/OArrays.java,L72431,17,0,69,0,6,2,3122,0
3968,L72435,OByteBufferUtils.java,commons/src/main/java/com/orientechnologies/common/util/OByteBufferUtils.java,L72431,9,0,68,0,2,0,0,0
3969,L72436,OCallable.java,commons/src/main/java/com/orientechnologies/common/util/OCallable.java,L72431,1,0,4,0,2,0,0,0
3970,L72437,OClassLoaderHelper.java,commons/src/main/java/com/orientechnologies/common/util/OClassLoaderHelper.java,L72431,1,0,15,0,2,0,0,0
3971,L72438,OCollections.java,commons/src/main/java/com/orientechnologies/common/util/OCollections.java,L72431,5,0,31,0,4,0,0,0
3972,L72439,OMultiKey.java,commons/src/main/java/com/orientechnologies/common/util/OMultiKey.java,L72431,8,0,39,0,2,0,0,0
3973,L72440,OPair.java,commons/src/main/java/com/orientechnologies/common/util/OPair.java,L72431,8,0,61,0,4,0,0,0
3974,L72441,OResettable.java,commons/src/main/java/com/orientechnologies/common/util/OResettable.java,L72431,1,0,4,0,4,4,16,0
3975,L72442,OService.java,commons/src/main/java/com/orientechnologies/common/util/OService.java,L72431,1,0,6,0,2,0,0,0
3976,L72443,OSizeable.java,commons/src/main/java/com/orientechnologies/common/util/OSizeable.java,L72431,1,0,4,0,4,2,1345,0
3977,L72444,OTriple.java,commons/src/main/java/com/orientechnologies/common/util/OTriple.java,L72431,8,0,65,0,2,0,0,0
3978,L68905,OAbstractLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OAbstractLock.java,L68904,1,0,13,0,5,3,3122,0
3979,L68906,OAdaptiveLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OAdaptiveLock.java,L68904,12,0,81,0,5,3,3122,1
3980,L68907,OExclusiveLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OExclusiveLock.java,L68904,1,0,14,0,5,3,3122,0
3981,L68908,OLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OLock.java,L68904,1,0,7,0,5,3,3122,0
3982,L68909,OLockException.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OLockException.java,L68904,1,0,11,0,6,0,0,0
3983,L68910,OLockManager.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OLockManager.java,L68904,27,0,166,0,28,3,3122,0
3984,L68911,OModificationLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OModificationLock.java,L68904,7,0,57,0,7,4,16,0
3985,L68912,OModificationOperationProhibitedException.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OModificationOperationProhibitedException.java,L68904,1,0,16,0,3,0,0,0
3986,L68913,ONoLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/ONoLock.java,L68904,1,0,7,0,5,3,3122,0
3987,L68914,OSharedLock.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OSharedLock.java,L68904,1,0,14,0,5,3,3122,0
3988,L68915,OSharedLockEntry.java,commons/src/main/java/com/orientechnologies/common/concur/lock/OSharedLockEntry.java,L68904,1,0,13,0,3,0,0,0
3989,L69157,OCloseable.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OCloseable.java,L69156,1,0,4,0,2,0,0,0
3990,L69158,ONotSharedResource.java,commons/src/main/java/com/orientechnologies/common/concur/resource/ONotSharedResource.java,L69156,1,0,11,0,2,0,0,0
3991,L69159,OResourcePool.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OResourcePool.java,L69156,9,0,61,0,28,3,1345,3
3992,L69160,OResourcePoolListener.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OResourcePoolListener.java,L69156,1,0,5,0,8,0,0,0
3993,L69161,OSharedContainer.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedContainer.java,L69156,1,0,7,0,2,0,0,0
3994,L69162,OSharedContainerImpl.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedContainerImpl.java,L69156,5,0,32,0,3,0,0,0
3995,L69163,OSharedResource.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResource.java,L69156,1,0,7,0,4,0,0,0
3996,L69164,OSharedResourceAbstract.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceAbstract.java,L69156,1,0,18,0,3,0,0,0
3997,L69165,OSharedResourceAdaptive.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceAdaptive.java,L69156,20,0,117,0,20,6,3122,2
3998,L69166,OSharedResourceAdaptiveExternal.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceAdaptiveExternal.java,L69156,1,0,28,0,6,0,0,0
3999,L69167,OSharedResourceExternal.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceExternal.java,L69156,1,0,19,0,2,0,0,0
4000,L69168,OSharedResourceExternalTimeout.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceExternalTimeout.java,L69156,1,0,23,0,2,0,0,0
4001,L69169,OSharedResourceIterator.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceIterator.java,L69156,2,0,50,0,6,2,1345,0
4002,L69170,OSharedResourceTimeout.java,commons/src/main/java/com/orientechnologies/common/concur/resource/OSharedResourceTimeout.java,L69156,7,0,42,0,8,2,1345,0
4003,L69354,ConsoleCommand.java,commons/src/main/java/com/orientechnologies/common/console/annotation/ConsoleCommand.java,L69353,1,0,12,0,1,0,0,0
4004,L69355,ConsoleParameter.java,commons/src/main/java/com/orientechnologies/common/console/annotation/ConsoleParameter.java,L69353,1,0,12,0,2,0,0,0
4005,L71205,OBinarySerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OBinarySerializer.java,L71204,1,0,18,0,13,5,1345,0
4006,L71206,OBinaryTypeSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OBinaryTypeSerializer.java,L71204,1,0,73,0,21,6,1345,0
4007,L71207,OBooleanSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OBooleanSerializer.java,L71204,3,0,56,0,13,5,1345,0
4008,L71208,OByteSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OByteSerializer.java,L71204,1,0,53,0,13,5,1345,0
4009,L71209,OCharSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OCharSerializer.java,L71204,1,0,58,0,15,5,1345,0
4010,L71210,ODateSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/ODateSerializer.java,L71204,1,0,84,0,13,5,1345,0
4011,L71211,ODateTimeSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/ODateTimeSerializer.java,L71204,1,0,72,0,13,5,1345,0
4012,L71212,ODecimalSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/ODecimalSerializer.java,L71204,1,0,75,0,13,5,1345,0
4013,L71213,ODoubleSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/ODoubleSerializer.java,L71204,1,0,57,0,15,5,1345,0
4014,L71214,OFloatSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OFloatSerializer.java,L71204,1,0,57,0,15,5,1345,0
4015,L71215,OIntegerSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OIntegerSerializer.java,L71204,1,0,62,0,15,5,1345,0
4016,L71216,OLongSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OLongSerializer.java,L71204,1,0,67,0,15,5,1345,0
4017,L71217,ONullSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/ONullSerializer.java,L71204,1,0,49,0,13,5,1345,0
4018,L71218,OShortSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OShortSerializer.java,L71204,1,0,59,0,15,5,1345,0
4019,L71219,OStringSerializer.java,commons/src/main/java/com/orientechnologies/common/serialization/types/OStringSerializer.java,L71204,7,0,105,0,27,6,1345,0
4020,L66807,OCompositeKeyTest.java,commons/src/test/java/com/orientechnologies/common/collection/OCompositeKeyTest.java,L66806,1,0,138,0,2,0,0,0
4021,L68799,UnsafeComparatorTest.java,commons/src/test/java/com/orientechnologies/common/comparator/UnsafeComparatorTest.java,L68798,1,0,27,0,2,0,0,0
4022,L69351,ODFACommandStreamTest.java,commons/src/test/java/com/orientechnologies/common/console/ODFACommandStreamTest.java,L69350,2,0,32,0,4,2,3122,0
4023,L70147,OIOUtilsTest.java,commons/src/test/java/com/orientechnologies/common/io/OIOUtilsTest.java,L70146,1,0,15,0,1,0,0,0
4024,L70987,AbstractConverterTest.java,commons/src/test/java/com/orientechnologies/common/serialization/AbstractConverterTest.java,L70986,1,0,62,0,2,2,3122,0
4025,L70988,SafeConverterTest.java,commons/src/test/java/com/orientechnologies/common/serialization/SafeConverterTest.java,L70986,1,0,42,0,2,2,3122,0
4026,L70989,UnsafeConverterTest.java,commons/src/test/java/com/orientechnologies/common/serialization/UnsafeConverterTest.java,L70986,1,0,42,0,2,2,3122,0
4027,L72446,OMultiKeyTest.java,commons/src/test/java/com/orientechnologies/common/util/OMultiKeyTest.java,L72445,1,0,82,0,1,0,0,0
4028,L72921,SpeedTest.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTest.java,L72920,1,0,8,0,1,0,0,0
4029,L72922,SpeedTestAbstract.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTestAbstract.java,L72920,4,0,48,0,1,0,0,0
4030,L72923,SpeedTestData.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTestData.java,L72920,13,0,209,0,13,6,33,0
4031,L72924,SpeedTestGroup.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTestGroup.java,L72920,7,0,60,0,2,0,0,0
4032,L72925,SpeedTestMonoThread.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTestMonoThread.java,L72920,1,0,8,0,1,0,0,0
4033,L72926,SpeedTestMultiThreads.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTestMultiThreads.java,L72920,4,0,33,0,3,0,0,0
4034,L72927,SpeedTestThread.java,commons/src/test/java/com/orientechnologies/common/test/SpeedTestThread.java,L72920,1,0,30,0,2,0,0,0
4035,L71221,BinarySerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/BinarySerializerTest.java,L71220,1,0,39,0,5,2,3122,0
4036,L71222,BooleanSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/BooleanSerializerTest.java,L71220,1,0,48,0,5,2,3122,0
4037,L71223,ByteSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/ByteSerializerTest.java,L71220,1,0,36,0,5,2,3122,0
4038,L71224,CharSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/CharSerializerTest.java,L71220,1,0,37,0,5,2,3122,0
4039,L71225,DateSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/DateSerializerTest.java,L71220,1,0,56,0,5,2,3122,0
4040,L71226,DateTimeSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/DateTimeSerializerTest.java,L71220,1,0,37,0,5,2,3122,0
4041,L71227,DecimalSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/DecimalSerializerTest.java,L71220,1,0,38,0,5,2,3122,0
4042,L71228,DoubleSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/DoubleSerializerTest.java,L71220,1,0,36,0,5,2,3122,0
4043,L71229,FloatSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/FloatSerializerTest.java,L71220,1,0,36,0,5,2,3122,0
4044,L71230,IntegerSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/IntegerSerializerTest.java,L71220,1,0,36,0,5,2,3122,0
4045,L71231,LongSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/LongSerializerTest.java,L71220,1,0,36,0,5,2,3122,0
4046,L71232,ShortSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/ShortSerializerTest.java,L71220,1,0,36,0,5,2,3122,0
4047,L71233,StringSerializerTest.java,commons/src/test/java/com/orientechnologies/common/serialization/types/StringSerializerTest.java,L71220,2,0,45,0,9,2,1345,0
4048,L73129,AIXCLibrary.java,nativeos/src/main/java/com/orientechnologies/nio/AIXCLibrary.java,L73128,6,0,44,0,5,2,1345,0
4049,L73130,CLibrary.java,nativeos/src/main/java/com/orientechnologies/nio/CLibrary.java,L73128,1,0,4,0,15,4,1345,0
4050,L73131,GeneralCLibrary.java,nativeos/src/main/java/com/orientechnologies/nio/GeneralCLibrary.java,L73128,1,0,15,0,5,2,1345,0
4051,L73132,MemoryLocker.java,nativeos/src/main/java/com/orientechnologies/nio/MemoryLocker.java,L73128,11,0,48,0,4,0,0,0
4052,L73133,MemoryLockerLinux.java,nativeos/src/main/java/com/orientechnologies/nio/MemoryLockerLinux.java,L73128,1,0,14,0,1,0,0,0
