,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications,Number of bugs
1398,L9093,JUnit38ClassRunnerTest.java,src/test/java/org/junit/tests/junit3compatibility/JUnit38ClassRunnerTest.java,L9087,1,0,66,1,4,0,4,0
1399,L9094,OldTestClassAdaptingListenerTest.java,src/test/java/org/junit/tests/junit3compatibility/OldTestClassAdaptingListenerTest.java,L9087,1,0,25,0,0,0,3,0
1400,L9095,OldTests.java,src/test/java/org/junit/tests/junit3compatibility/OldTests.java,L9087,1,0,10,0,0,0,1,0
1401,L9096,SuiteMethodTest.java,src/test/java/org/junit/tests/junit3compatibility/SuiteMethodTest.java,L9087,1,0,100,1,20,0,8,0
1402,L9405,ListenerTest.java,src/test/java/org/junit/tests/listening/ListenerTest.java,L9404,1,0,31,0,0,0,1,0
1403,L9406,RunnerTest.java,src/test/java/org/junit/tests/listening/RunnerTest.java,L9404,1,0,57,0,0,0,1,0
1404,L9407,TestListenerTest.java,src/test/java/org/junit/tests/listening/TestListenerTest.java,L9404,1,0,52,0,0,0,4,1
1405,L9408,TextListenerTest.java,src/test/java/org/junit/tests/listening/TextListenerTest.java,L9404,1,0,53,0,0,0,7,0
1406,L9409,UserStopTest.java,src/test/java/org/junit/tests/listening/UserStopTest.java,L9404,1,0,22,0,0,0,1,0
1407,L9541,FilterableTest.java,src/test/java/org/junit/tests/manipulation/FilterableTest.java,L9540,1,0,51,0,0,0,5,0
1408,L9542,FilterTest.java,src/test/java/org/junit/tests/manipulation/FilterTest.java,L9540,1,0,41,1,107,1,3,0
1409,L9543,SingleMethodTest.java,src/test/java/org/junit/tests/manipulation/SingleMethodTest.java,L9540,1,0,135,0,0,0,6,0
1410,L9544,SortableTest.java,src/test/java/org/junit/tests/manipulation/SortableTest.java,L9540,1,0,119,0,0,0,2,0
1411,L10700,BadlyFormedClassesTest.java,src/test/java/org/junit/tests/validation/BadlyFormedClassesTest.java,L10699,1,0,52,0,0,0,3,0
1412,L10701,FailedConstructionTest.java,src/test/java/org/junit/tests/validation/FailedConstructionTest.java,L10699,1,0,24,0,0,0,1,0
1413,L10702,InaccessibleBaseClassTest.java,src/test/java/org/junit/tests/validation/InaccessibleBaseClassTest.java,L10699,1,0,11,0,0,0,4,0
1414,L10703,ValidationTest.java,src/test/java/org/junit/tests/validation/ValidationTest.java,L10699,1,0,29,0,0,0,3,0
1415,L7319,CategoriesAndParameterizedTest.java,src/test/java/org/junit/tests/experimental/categories/CategoriesAndParameterizedTest.java,L7318,1,0,89,0,0,0,1,1
1416,L7320,CategoryTest.java,src/test/java/org/junit/tests/experimental/categories/CategoryTest.java,L7318,1,0,206,1,20,0,17,0
1417,L7542,DescriptionTest.java,src/test/java/org/junit/tests/experimental/max/DescriptionTest.java,L7541,1,0,18,0,0,0,1,0
1418,L7543,JUnit38SortingTest.java,src/test/java/org/junit/tests/experimental/max/JUnit38SortingTest.java,L7541,2,0,43,0,0,0,7,0
1419,L7544,MaxStarterTest.java,src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java,L7541,2,0,247,2,20,0,41,0
1420,L7657,ParallelClassTest.java,src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java,L7656,1,0,46,0,0,0,12,0
1421,L7658,ParallelMethodTest.java,src/test/java/org/junit/tests/experimental/parallel/ParallelMethodTest.java,L7656,2,0,39,0,0,0,10,0
1422,L7710,PrintableResultTest.java,src/test/java/org/junit/tests/experimental/results/PrintableResultTest.java,L7709,1,0,43,0,0,0,6,0
1423,L7711,ResultMatchersTest.java,src/test/java/org/junit/tests/experimental/results/ResultMatchersTest.java,L7709,1,0,19,0,0,0,5,0
1424,L7738,BlockJUnit4ClassRunnerOverrideTest.java,src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java,L7737,1,0,79,0,0,1,1,0
1425,L7739,ClassRulesTest.java,src/test/java/org/junit/tests/experimental/rules/ClassRulesTest.java,L7737,1,0,78,2,107,0,11,0
1426,L7740,ExpectedExceptionRuleTest.java,src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java,L7737,1,0,191,0,0,0,5,1
1427,L7741,ExternalResourceRuleTest.java,src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java,L7737,1,0,31,0,0,0,2,0
1428,L7742,MethodRulesTest.java,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,L7737,1,0,226,1,107,0,6,0
1429,L7743,NameRulesTest.java,src/test/java/org/junit/tests/experimental/rules/NameRulesTest.java,L7737,1,0,41,1,20,0,4,0
1430,L7744,RuleFieldValidatorTest.java,src/test/java/org/junit/tests/experimental/rules/RuleFieldValidatorTest.java,L7737,1,0,80,1,134,0,3,0
1431,L7745,TempFolderRuleTest.java,src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java,L7737,1,0,59,2,3,0,7,2
1432,L7746,TestRuleTest.java,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,L7737,1,0,245,1,107,0,10,1
1433,L7747,TimeoutRuleTest.java,src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java,L7737,3,0,33,0,0,0,4,0
1434,L7748,VerifierRuleTest.java,src/test/java/org/junit/tests/experimental/rules/VerifierRuleTest.java,L7737,1,0,103,1,107,0,4,1
1435,L8474,AllMembersSupplierTest.java,src/test/java/org/junit/tests/experimental/theories/AllMembersSupplierTest.java,L8473,1,0,28,0,0,0,3,0
1436,L8475,ParameterizedAssertionErrorTest.java,src/test/java/org/junit/tests/experimental/theories/ParameterizedAssertionErrorTest.java,L8473,1,0,63,0,0,0,8,0
1437,L8476,ParameterSignatureTest.java,src/test/java/org/junit/tests/experimental/theories/ParameterSignatureTest.java,L8473,1,0,48,0,0,0,4,0
1438,L9740,EnclosedTest.java,src/test/java/org/junit/tests/running/classes/EnclosedTest.java,L9739,1,0,35,0,0,0,2,0
1439,L9741,IgnoreClassTest.java,src/test/java/org/junit/tests/running/classes/IgnoreClassTest.java,L9739,1,0,22,0,0,0,4,0
1440,L9742,ParameterizedTestTest.java,src/test/java/org/junit/tests/running/classes/ParameterizedTestTest.java,L9739,1,0,178,0,0,0,12,1
1441,L9743,ParentRunnerFilteringTest.java,src/test/java/org/junit/tests/running/classes/ParentRunnerFilteringTest.java,L9739,6,0,146,1,107,1,3,0
1442,L9744,ParentRunnerTest.java,src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java,L9739,1,0,116,1,134,2,5,0
1443,L9745,RunWithTest.java,src/test/java/org/junit/tests/running/classes/RunWithTest.java,L9739,1,0,67,0,0,0,1,0
1444,L9746,SuiteTest.java,src/test/java/org/junit/tests/running/classes/SuiteTest.java,L9739,1,0,133,1,4,0,6,0
1445,L9747,TestClassTest.java,src/test/java/org/junit/tests/running/classes/TestClassTest.java,L9739,1,0,69,1,134,2,20,1
1446,L9748,UseSuiteAsASuperclassTest.java,src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java,L9739,1,0,37,0,0,0,3,0
1447,L10132,CommandLineTest.java,src/test/java/org/junit/tests/running/core/CommandLineTest.java,L10131,1,0,54,0,0,0,1,0
1448,L10133,JUnitCoreReturnsCorrectExitCodeTest.java,src/test/java/org/junit/tests/running/core/JUnitCoreReturnsCorrectExitCodeTest.java,L10131,1,0,31,0,0,0,1,0
1449,L10134,SystemExitTest.java,src/test/java/org/junit/tests/running/core/SystemExitTest.java,L10131,2,0,22,0,0,0,1,0
1450,L10193,AnnotationTest.java,src/test/java/org/junit/tests/running/methods/AnnotationTest.java,L10192,1,0,455,0,0,0,8,0
1451,L10194,ExpectedTest.java,src/test/java/org/junit/tests/running/methods/ExpectedTest.java,L10192,1,0,51,0,0,0,1,0
1452,L10195,InheritedTestTest.java,src/test/java/org/junit/tests/running/methods/InheritedTestTest.java,L10192,1,0,26,0,0,0,1,0
1453,L10196,ParameterizedTestMethodTest.java,src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java,L10192,2,0,89,0,0,0,6,0
1454,L10197,TestMethodTest.java,src/test/java/org/junit/tests/running/methods/TestMethodTest.java,L10192,2,0,124,0,0,0,12,0
1455,L10198,TimeoutTest.java,src/test/java/org/junit/tests/running/methods/TimeoutTest.java,L10192,6,0,142,0,0,0,8,0
1456,L10706,Sub.java,src/test/java/org/junit/tests/validation/anotherpackage/Sub.java,L10705,1,0,3,0,0,0,1,0
1457,L10707,Super.java,src/test/java/org/junit/tests/validation/anotherpackage/Super.java,L10705,1,0,5,0,0,0,1,0
1458,L8488,Correspondent.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Correspondent.java,L8487,1,0,4,0,0,0,1,0
1459,L8489,Guesser.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Guesser.java,L8487,8,0,99,1,20,0,6,0
1460,L8490,GuesserQueue.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/GuesserQueue.java,L8487,3,0,46,0,0,0,3,0
1461,L8491,MethodCall.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/MethodCall.java,L8487,4,0,44,0,0,0,1,0
1462,L8492,ReguessableValue.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/ReguessableValue.java,L8487,1,0,11,0,0,0,2,0
1463,L8493,StringableObject.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StringableObject.java,L8487,3,0,21,0,0,0,1,0
1464,L8494,Stub.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Stub.java,L8487,1,0,6,0,0,0,1,0
1465,L8495,StubbedTheories.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheories.java,L8487,4,0,52,1,20,0,11,1
1466,L8496,StubbedTheoriesTest.java,src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheoriesTest.java,L8487,1,0,14,0,0,0,1,0
1467,L8775,SuccessfulWithDataPointFields.java,src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java,L8774,1,0,158,0,0,0,4,0
1468,L8776,TheoriesPerformanceTest.java,src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java,L8774,1,0,26,0,0,0,3,0
1469,L8777,UnsuccessfulWithDataPointFields.java,src/test/java/org/junit/tests/experimental/theories/runner/UnsuccessfulWithDataPointFields.java,L8774,1,0,104,0,0,0,13,1
1470,L8778,WhenNoParametersMatch.java,src/test/java/org/junit/tests/experimental/theories/runner/WhenNoParametersMatch.java,L8774,1,0,41,0,0,0,13,0
1471,L8779,WithDataPointMethod.java,src/test/java/org/junit/tests/experimental/theories/runner/WithDataPointMethod.java,L8774,1,0,122,0,0,0,10,1
1472,L8780,WithExtendedParameterSources.java,src/test/java/org/junit/tests/experimental/theories/runner/WithExtendedParameterSources.java,L8774,1,0,121,0,0,0,1,1
1473,L8781,WithOnlyTestAnnotations.java,src/test/java/org/junit/tests/experimental/theories/runner/WithOnlyTestAnnotations.java,L8774,3,0,68,0,0,0,8,0
1474,L111,JunitDependencyTest.java,build/maven/sample_project_template/src/test/java/JunitDependencyTest.java,L110,1,0,8,1,14,2,5,0
1475,L135,ActiveTestSuite.java,src/main/java/junit/extensions/ActiveTestSuite.java,L134,3,0,52,3,8,0,5,0
1476,L136,package-info.java,src/main/java/junit/extensions/package-info.java,L134,1,0,1,0,0,0,1,0
1477,L137,RepeatedTest.java,src/main/java/junit/extensions/RepeatedTest.java,L134,4,0,30,3,8,0,5,0
1478,L138,TestDecorator.java,src/main/java/junit/extensions/TestDecorator.java,L134,1,0,26,3,8,0,5,0
1479,L139,TestSetup.java,src/main/java/junit/extensions/TestSetup.java,L134,1,0,24,3,8,0,5,0
1480,L294,Assert.java,src/main/java/junit/framework/Assert.java,L293,23,0,161,10,8,0,26,0
1481,L295,AssertionFailedError.java,src/main/java/junit/framework/AssertionFailedError.java,L293,2,0,12,5,8,0,9,0
1482,L296,ComparisonCompactor.java,src/main/java/junit/framework/ComparisonCompactor.java,L293,13,0,65,3,8,0,5,0
1483,L297,ComparisonFailure.java,src/main/java/junit/framework/ComparisonFailure.java,L293,1,0,22,3,8,0,5,0
1484,L298,JUnit4TestAdapter.java,src/main/java/junit/framework/JUnit4TestAdapter.java,L293,4,0,67,4,8,0,14,0
1485,L299,JUnit4TestAdapterCache.java,src/main/java/junit/framework/JUnit4TestAdapterCache.java,L293,7,0,66,3,8,0,11,0
1486,L300,JUnit4TestCaseFacade.java,src/main/java/junit/framework/JUnit4TestCaseFacade.java,L293,1,0,23,3,8,0,5,0
1487,L301,package-info.java,src/main/java/junit/framework/package-info.java,L293,1,0,1,0,0,0,1,0
1488,L302,Protectable.java,src/main/java/junit/framework/Protectable.java,L293,1,0,4,3,8,0,5,0
1489,L303,Test.java,src/main/java/junit/framework/Test.java,L293,1,0,5,3,8,0,5,0
1490,L304,TestCase.java,src/main/java/junit/framework/TestCase.java,L293,9,0,230,4,8,0,7,0
1491,L305,TestFailure.java,src/main/java/junit/framework/TestFailure.java,L293,1,0,36,3,8,0,5,0
1492,L306,TestListener.java,src/main/java/junit/framework/TestListener.java,L293,1,0,7,3,8,0,5,0
1493,L307,TestResult.java,src/main/java/junit/framework/TestResult.java,L293,9,0,101,3,8,0,5,0
1494,L308,TestSuite.java,src/main/java/junit/framework/TestSuite.java,L293,25,0,183,7,8,1,16,0
1495,L1407,BaseTestRunner.java,src/main/java/junit/runner/BaseTestRunner.java,L1406,32,0,243,3,8,0,6,0
1496,L1408,package-info.java,src/main/java/junit/runner/package-info.java,L1406,1,0,1,0,0,0,1,0
1497,L1409,TestRunListener.java,src/main/java/junit/runner/TestRunListener.java,L1406,1,0,11,3,8,0,5,0
1498,L1410,Version.java,src/main/java/junit/runner/Version.java,L1406,1,0,11,7,8,1,79,0
1499,L1629,package-info.java,src/main/java/junit/textui/package-info.java,L1628,1,0,1,0,0,0,1,0
1500,L1630,ResultPrinter.java,src/main/java/junit/textui/ResultPrinter.java,L1628,7,0,93,3,8,0,5,0
1501,L1631,TestRunner.java,src/main/java/junit/textui/TestRunner.java,L1628,13,0,127,3,8,0,6,0
1502,L2826,After.java,src/main/java/org/junit/After.java,L2825,1,0,9,7,8,0,12,0
1503,L2827,AfterClass.java,src/main/java/org/junit/AfterClass.java,L2825,1,0,9,8,8,0,16,0
1504,L2828,Assert.java,src/main/java/org/junit/Assert.java,L2825,26,0,290,14,8,5,66,0
1505,L2829,Assume.java,src/main/java/org/junit/Assume.java,L2825,4,0,41,6,8,0,25,0
1506,L2830,Before.java,src/main/java/org/junit/Before.java,L2825,1,0,9,7,8,0,14,0
1507,L2831,BeforeClass.java,src/main/java/org/junit/BeforeClass.java,L2825,1,0,9,7,8,0,12,0
1508,L2832,ClassRule.java,src/main/java/org/junit/ClassRule.java,L2825,1,0,9,8,8,0,37,0
1509,L2833,ComparisonFailure.java,src/main/java/org/junit/ComparisonFailure.java,L2825,13,0,86,5,8,0,10,0
1510,L2834,FixMethodOrder.java,src/main/java/org/junit/FixMethodOrder.java,L2825,1,0,11,9,8,0,15,0
1511,L2835,Ignore.java,src/main/java/org/junit/Ignore.java,L2825,1,0,10,5,8,0,9,0
1512,L2836,package-info.java,src/main/java/org/junit/package-info.java,L2825,1,0,1,3,8,0,5,0
1513,L2837,Rule.java,src/main/java/org/junit/Rule.java,L2825,1,0,9,7,8,0,27,0
1514,L2838,Test.java,src/main/java/org/junit/Test.java,L2825,1,0,16,5,8,0,9,0
1515,L3315,ParallelComputer.java,src/main/java/org/junit/experimental/ParallelComputer.java,L3314,5,0,55,6,8,0,26,0
1516,L4360,ArrayComparisonFailure.java,src/main/java/org/junit/internal/ArrayComparisonFailure.java,L4359,3,0,38,3,8,0,6,0
1517,L4361,AssumptionViolatedException.java,src/main/java/org/junit/internal/AssumptionViolatedException.java,L4359,6,0,51,5,8,0,7,0
1518,L4362,ComparisonCriteria.java,src/main/java/org/junit/internal/ComparisonCriteria.java,L4359,12,0,52,4,8,0,13,0
1519,L4363,ExactComparisonCriteria.java,src/main/java/org/junit/internal/ExactComparisonCriteria.java,L4359,1,0,8,3,8,0,8,0
1520,L4364,InexactComparisonCriteria.java,src/main/java/org/junit/internal/InexactComparisonCriteria.java,L4359,2,0,19,6,8,3,15,0
1521,L4365,JUnitSystem.java,src/main/java/org/junit/internal/JUnitSystem.java,L4359,1,0,5,9,8,0,12,0
1522,L4366,MethodSorter.java,src/main/java/org/junit/internal/MethodSorter.java,L4359,6,0,42,11,8,0,29,0
1523,L4367,RealSystem.java,src/main/java/org/junit/internal/RealSystem.java,L4359,1,0,7,9,8,0,12,0
1524,L4368,TextListener.java,src/main/java/org/junit/internal/TextListener.java,L4359,6,0,76,3,8,0,11,0
1525,L5688,JUnitMatchers.java,src/main/java/org/junit/matchers/JUnitMatchers.java,L5687,1,0,46,7,8,0,45,0
1526,L5689,package-info.java,src/main/java/org/junit/matchers/package-info.java,L5687,1,0,1,1,20,0,3,0
1527,L5764,ErrorCollector.java,src/main/java/org/junit/rules/ErrorCollector.java,L5763,2,0,36,7,8,0,19,0
1528,L5765,ExpectedException.java,src/main/java/org/junit/rules/ExpectedException.java,L5763,7,0,88,12,14,2,51,1
1529,L5766,ExpectedExceptionMatcherBuilder.java,src/main/java/org/junit/rules/ExpectedExceptionMatcherBuilder.java,L5763,2,0,32,5,8,0,7,0
1530,L5767,ExternalResource.java,src/main/java/org/junit/rules/ExternalResource.java,L5763,1,0,25,6,8,0,24,0
1531,L5768,MethodRule.java,src/main/java/org/junit/rules/MethodRule.java,L5763,1,0,7,10,8,0,19,0
1532,L5769,RuleChain.java,src/main/java/org/junit/rules/RuleChain.java,L5763,2,0,32,8,8,0,16,0
1533,L5770,RunRules.java,src/main/java/org/junit/rules/RunRules.java,L5763,2,0,20,5,8,0,9,0
1534,L5771,TemporaryFolder.java,src/main/java/org/junit/rules/TemporaryFolder.java,L5763,9,0,84,14,8,2,42,0
1535,L5772,TestName.java,src/main/java/org/junit/rules/TestName.java,L5763,1,0,12,5,8,0,12,0
1536,L5773,TestRule.java,src/main/java/org/junit/rules/TestRule.java,L5763,1,0,6,5,8,0,20,0
1537,L5774,TestWatcher.java,src/main/java/org/junit/rules/TestWatcher.java,L5763,8,0,81,12,8,2,39,0
1538,L5775,TestWatchman.java,src/main/java/org/junit/rules/TestWatchman.java,L5763,3,0,35,8,8,2,19,0
1539,L5776,Timeout.java,src/main/java/org/junit/rules/Timeout.java,L5763,1,0,13,11,104,0,27,0
1540,L5777,Verifier.java,src/main/java/org/junit/rules/Verifier.java,L5763,1,0,16,10,8,0,26,0
1541,L6169,Computer.java,src/main/java/org/junit/runner/Computer.java,L6168,1,0,21,5,8,0,16,0
1542,L6170,Describable.java,src/main/java/org/junit/runner/Describable.java,L6168,1,0,4,5,8,0,11,0
1543,L6171,Description.java,src/main/java/org/junit/runner/Description.java,L6168,14,0,145,15,8,2,60,0
1544,L6172,JUnitCore.java,src/main/java/org/junit/runner/JUnitCore.java,L6168,5,0,86,10,8,0,36,0
1545,L6173,package-info.java,src/main/java/org/junit/runner/package-info.java,L6168,1,0,1,0,0,0,1,0
1546,L6174,Request.java,src/main/java/org/junit/runner/Request.java,L6168,2,0,56,5,8,0,32,0
1547,L6175,Result.java,src/main/java/org/junit/runner/Result.java,L6168,1,0,63,10,8,2,33,0
1548,L6176,Runner.java,src/main/java/org/junit/runner/Runner.java,L6168,1,0,9,5,8,0,15,0
1549,L6177,RunWith.java,src/main/java/org/junit/runner/RunWith.java,L6168,1,0,12,5,8,0,12,0
1550,L6721,AllTests.java,src/main/java/org/junit/runners/AllTests.java,L6720,1,0,7,5,8,0,10,0
1551,L6722,BlockJUnit4ClassRunner.java,src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,L6720,19,0,216,12,8,5,105,0
1552,L6723,JUnit4.java,src/main/java/org/junit/runners/JUnit4.java,L6720,1,0,7,5,8,0,9,0
1553,L6724,MethodSorters.java,src/main/java/org/junit/runners/MethodSorters.java,L6720,1,0,16,10,8,0,22,0
1554,L6725,package-info.java,src/main/java/org/junit/runners/package-info.java,L6720,1,0,1,0,0,0,3,0
1555,L6726,Parameterized.java,src/main/java/org/junit/runners/Parameterized.java,L6720,19,0,192,14,8,6,73,0
1556,L6727,ParentRunner.java,src/main/java/org/junit/runners/ParentRunner.java,L6720,19,0,218,8,8,6,72,1
1557,L6728,Suite.java,src/main/java/org/junit/runners/Suite.java,L6720,3,0,64,6,8,0,58,0
1558,L3318,Categories.java,src/main/java/org/junit/experimental/categories/Categories.java,L3317,23,0,133,4,8,0,28,0
1559,L3319,Category.java,src/main/java/org/junit/experimental/categories/Category.java,L3317,1,0,7,4,8,0,15,0
1560,L3428,CouldNotReadCoreException.java,src/main/java/org/junit/experimental/max/CouldNotReadCoreException.java,L3427,1,0,7,3,8,0,7,0
1561,L3429,MaxCore.java,src/main/java/org/junit/experimental/max/MaxCore.java,L3427,12,0,110,3,8,0,43,0
1562,L3430,MaxHistory.java,src/main/java/org/junit/experimental/max/MaxHistory.java,L3427,8,0,122,4,8,0,31,0
1563,L3751,FailureList.java,src/main/java/org/junit/experimental/results/FailureList.java,L3750,3,0,23,3,8,0,7,0
1564,L3752,PrintableResult.java,src/main/java/org/junit/experimental/results/PrintableResult.java,L3750,1,0,33,4,8,0,14,0
1565,L3753,ResultMatchers.java,src/main/java/org/junit/experimental/results/ResultMatchers.java,L3750,2,0,41,6,8,0,20,0
1566,L3841,Enclosed.java,src/main/java/org/junit/experimental/runners/Enclosed.java,L3840,1,0,8,3,9,0,10,0
1567,L3854,DataPoint.java,src/main/java/org/junit/experimental/theories/DataPoint.java,L3853,1,0,6,0,0,0,1,1
1568,L3855,DataPoints.java,src/main/java/org/junit/experimental/theories/DataPoints.java,L3853,1,0,6,0,0,0,1,1
1569,L3856,ParameterSignature.java,src/main/java/org/junit/experimental/theories/ParameterSignature.java,L3853,9,0,76,3,8,0,7,0
1570,L3857,ParametersSuppliedBy.java,src/main/java/org/junit/experimental/theories/ParametersSuppliedBy.java,L3853,1,0,7,3,8,0,5,0
