,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of committers,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of bugs
1050,L55563,SlopeLine.java,Plotter/src/main/java/plotter/xy/SlopeLine.java,L55550,24,0,201,2,70,6,0,0
1051,L55564,SlopeLineDisplay.java,Plotter/src/main/java/plotter/xy/SlopeLineDisplay.java,L55550,3,0,30,0,0,1,0,0
1052,L55565,XYAxis.java,Plotter/src/main/java/plotter/xy/XYAxis.java,L55550,8,0,110,2,70,3,0,0
1053,L55566,XYDataset.java,Plotter/src/main/java/plotter/xy/XYDataset.java,L55550,1,0,7,0,0,1,0,0
1054,L55567,XYDimension.java,Plotter/src/main/java/plotter/xy/XYDimension.java,L55550,1,0,5,0,0,1,0,0
1055,L55568,XYGrid.java,Plotter/src/main/java/plotter/xy/XYGrid.java,L55550,10,0,82,0,0,1,0,0
1056,L55569,XYLocationDisplay.java,Plotter/src/main/java/plotter/xy/XYLocationDisplay.java,L55550,4,0,63,4,590,5,0,0
1057,L55570,XYMarkerLine.java,Plotter/src/main/java/plotter/xy/XYMarkerLine.java,L55550,15,0,115,0,0,1,0,0
1058,L55571,XYPlot.java,Plotter/src/main/java/plotter/xy/XYPlot.java,L55550,4,0,58,0,0,1,0,0
1059,L55572,XYPlotContents.java,Plotter/src/main/java/plotter/xy/XYPlotContents.java,L55550,2,0,32,0,0,1,0,0
1060,L55573,XYPlotLine.java,Plotter/src/main/java/plotter/xy/XYPlotLine.java,L55550,1,0,40,4,70,9,0,0
1061,L55574,XYReversingDataset.java,Plotter/src/main/java/plotter/xy/XYReversingDataset.java,L55550,1,0,32,0,0,1,0,0
1062,L55197,JUnitInternal.java,Plotter/src/test/java/plotter/internal/JUnitInternal.java,L55196,1,0,9,0,0,1,0,0
1063,L55198,JUnitRangeSet.java,Plotter/src/test/java/plotter/internal/JUnitRangeSet.java,L55196,1,0,135,0,0,1,0,0
1064,L55576,JUnitCompressingXYDataset.java,Plotter/src/test/java/plotter/xy/JUnitCompressingXYDataset.java,L55575,4,0,236,0,0,1,0,0
1065,L55577,JUnitDefaultCompressor.java,Plotter/src/test/java/plotter/xy/JUnitDefaultCompressor.java,L55575,4,0,445,0,0,1,0,0
1066,L55578,JUnitDefaultXYLayoutGenerator.java,Plotter/src/test/java/plotter/xy/JUnitDefaultXYLayoutGenerator.java,L55575,1,0,116,0,0,1,0,0
1067,L55579,JUnitLinearXYAxis.java,Plotter/src/test/java/plotter/xy/JUnitLinearXYAxis.java,L55575,1,0,382,0,0,1,0,0
1068,L55580,JUnitLinearXYPlotLine.java,Plotter/src/test/java/plotter/xy/JUnitLinearXYPlotLine.java,L55575,2,0,449,4,70,6,0,0
1069,L55581,JUnitLinearXYPlotLineYIndependent.java,Plotter/src/test/java/plotter/xy/JUnitLinearXYPlotLineYIndependent.java,L55575,2,0,389,0,0,1,0,0
1070,L55582,JUnitScatterXYPlotLine.java,Plotter/src/test/java/plotter/xy/JUnitScatterXYPlotLine.java,L55575,2,0,716,4,590,8,0,0
1071,L55583,JUnitSimpleXYDataset.java,Plotter/src/test/java/plotter/xy/JUnitSimpleXYDataset.java,L55575,1,0,177,2,590,3,0,0
1072,L55584,JUnitSlopeLine.java,Plotter/src/test/java/plotter/xy/JUnitSlopeLine.java,L55575,1,0,123,2,70,5,0,0
1073,L55585,JUnitSlopeLineDisplay.java,Plotter/src/test/java/plotter/xy/JUnitSlopeLineDisplay.java,L55575,1,0,36,0,0,1,0,0
1074,L55586,JUnitXY.java,Plotter/src/test/java/plotter/xy/JUnitXY.java,L55575,1,0,25,4,70,6,0,0
1075,L55587,JUnitXYAxis.java,Plotter/src/test/java/plotter/xy/JUnitXYAxis.java,L55575,2,0,127,0,0,1,0,0
1076,L55588,JUnitXYGrid.java,Plotter/src/test/java/plotter/xy/JUnitXYGrid.java,L55575,2,0,127,0,0,1,0,0
1077,L55589,JUnitXYLocationDisplay.java,Plotter/src/test/java/plotter/xy/JUnitXYLocationDisplay.java,L55575,2,0,52,0,0,1,0,0
1078,L55590,JUnitXYMarkerLine.java,Plotter/src/test/java/plotter/xy/JUnitXYMarkerLine.java,L55575,2,0,261,0,0,1,0,0
1079,L55591,JUnitXYPlot.java,Plotter/src/test/java/plotter/xy/JUnitXYPlot.java,L55575,3,0,44,0,0,1,0,0
1080,L55592,JUnitXYPlotLine.java,Plotter/src/test/java/plotter/xy/JUnitXYPlotLine.java,L55575,1,0,55,4,70,5,0,0
1081,L55593,JUnitXYReversingDataset.java,Plotter/src/test/java/plotter/xy/JUnitXYReversingDataset.java,L55575,3,0,71,2,590,3,0,0
1082,L54412,BigLabels.java,Plotter/src/examples/java/plotter/examples/BigLabels.java,L54411,2,0,40,4,70,5,0,0
1083,L54413,Compression.java,Plotter/src/examples/java/plotter/examples/Compression.java,L54411,18,0,187,0,0,1,0,0
1084,L54414,Enumeration.java,Plotter/src/examples/java/plotter/examples/Enumeration.java,L54411,1,0,43,0,0,1,0,0
1085,L54415,InvertedAxes.java,Plotter/src/examples/java/plotter/examples/InvertedAxes.java,L54411,5,0,114,0,0,1,0,0
1086,L54416,LogPlot.java,Plotter/src/examples/java/plotter/examples/LogPlot.java,L54411,2,0,47,0,0,1,0,0
1087,L54417,MissingPointModes.java,Plotter/src/examples/java/plotter/examples/MissingPointModes.java,L54411,5,0,66,0,0,1,0,0
1088,L54418,PointShapes.java,Plotter/src/examples/java/plotter/examples/PointShapes.java,L54411,5,0,59,4,70,5,0,0
1089,L54419,RotatedLabels.java,Plotter/src/examples/java/plotter/examples/RotatedLabels.java,L54411,2,0,39,0,0,1,0,0
1090,L54420,ScatterPlot.java,Plotter/src/examples/java/plotter/examples/ScatterPlot.java,L54411,2,0,35,0,0,1,0,0
1091,L54421,ScatterPlotUpdating.java,Plotter/src/examples/java/plotter/examples/ScatterPlotUpdating.java,L54411,5,0,73,0,0,1,0,0
1092,L54422,ScatterPointShapes.java,Plotter/src/examples/java/plotter/examples/ScatterPointShapes.java,L54411,2,0,43,4,70,5,0,0
1093,L54423,Scrolling.java,Plotter/src/examples/java/plotter/examples/Scrolling.java,L54411,2,0,76,0,0,1,0,0
1094,L54424,ScrollingCompression.java,Plotter/src/examples/java/plotter/examples/ScrollingCompression.java,L54411,4,0,95,0,0,1,0,0
1095,L54425,ScrollingFloat.java,Plotter/src/examples/java/plotter/examples/ScrollingFloat.java,L54411,2,0,96,2,590,2,0,0
1096,L54426,ScrollingTimeOnY.java,Plotter/src/examples/java/plotter/examples/ScrollingTimeOnY.java,L54411,1,0,74,0,0,1,0,0
1097,L54427,SmoothScrolling.java,Plotter/src/examples/java/plotter/examples/SmoothScrolling.java,L54411,2,0,72,0,0,1,0,0
1098,L54428,Static.java,Plotter/src/examples/java/plotter/examples/Static.java,L54411,2,0,34,0,0,1,0,0
1099,L54429,StressTest.java,Plotter/src/examples/java/plotter/examples/StressTest.java,L54411,6,0,113,4,70,6,0,0
1100,L54430,XYPlotFrame.java,Plotter/src/examples/java/plotter/examples/XYPlotFrame.java,L54411,1,0,119,0,0,1,0,0
1101,L15173,AbstractBorderAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AbstractBorderAction.java,L15172,5,0,57,0,0,1,0,0
1102,L15174,AlignBottomAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignBottomAction.java,L15172,1,0,37,0,0,1,0,0
1103,L15175,AlignHorizontalCenterAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignHorizontalCenterAction.java,L15172,1,0,37,0,0,1,0,0
1104,L15176,AlignLeftAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignLeftAction.java,L15172,1,0,37,0,0,1,0,0
1105,L15177,AlignmentMenu.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignmentMenu.java,L15172,1,0,39,0,0,1,0,0
1106,L15178,AlignRightAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignRightAction.java,L15172,1,0,37,0,0,1,0,0
1107,L15179,AlignTopAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignTopAction.java,L15172,1,0,37,0,0,1,0,0
1108,L15180,AlignVerticalCenterAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/AlignVerticalCenterAction.java,L15172,1,0,37,0,0,1,0,0
1109,L15181,BordersAllOrNoneAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BordersAllOrNoneAction.java,L15172,11,0,119,0,0,1,0,0
1110,L15182,BordersBottomAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BordersBottomAction.java,L15172,1,0,20,0,0,1,0,0
1111,L15183,BordersLeftAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BordersLeftAction.java,L15172,1,0,20,0,0,1,0,0
1112,L15184,BordersMenu.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BordersMenu.java,L15172,1,0,34,0,0,1,0,0
1113,L15185,BordersRightAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BordersRightAction.java,L15172,1,0,20,0,0,1,0,0
1114,L15186,BordersTopAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BordersTopAction.java,L15172,1,0,20,0,0,1,0,0
1115,L15187,BorderStylesAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BorderStylesAction.java,L15172,5,0,92,0,0,1,0,0
1116,L15188,BorderStylesMenu.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BorderStylesMenu.java,L15172,1,0,28,0,0,1,0,0
1117,L15189,BringToFrontAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/BringToFrontAction.java,L15172,2,0,39,0,0,1,0,0
1118,L15190,ChangeViewAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/ChangeViewAction.java,L15172,9,0,102,0,0,1,0,0
1119,L15191,ExportPanelAsImageAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/ExportPanelAsImageAction.java,L15172,14,0,107,1,70,2,0,0
1120,L15192,GridMenu.java,canvas/src/main/java/gov/nasa/arc/mct/menu/GridMenu.java,L15172,1,0,30,0,0,1,0,0
1121,L15193,MenuUtil.java,canvas/src/main/java/gov/nasa/arc/mct/menu/MenuUtil.java,L15172,13,0,58,0,0,1,0,0
1122,L15194,PanelTitleBarAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/PanelTitleBarAction.java,L15172,6,0,53,0,0,1,0,0
1123,L15195,RemovePanelAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/RemovePanelAction.java,L15172,2,0,37,0,0,1,0,0
1124,L15196,SelectAllAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/SelectAllAction.java,L15172,3,0,37,0,0,1,0,0
1125,L15197,SendToBackAction.java,canvas/src/main/java/gov/nasa/arc/mct/menu/SendToBackAction.java,L15172,2,0,39,0,0,1,0,0
1126,L15198,WindowGridMenu.java,canvas/src/main/java/gov/nasa/arc/mct/menu/WindowGridMenu.java,L15172,1,0,30,0,0,1,0,0
1127,L594,TransferableIcon.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/panel/TransferableIcon.java,L589,6,0,96,2,590,5,0,0
1128,L1674,CanvasPersistentState.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/persistence/CanvasPersistentState.java,L1673,1,0,33,0,0,1,0,0
1129,L1675,MCTViewManifestationInfo.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/persistence/MCTViewManifestationInfo.java,L1673,11,0,190,0,0,1,0,0
1130,L1944,CanvasFilterViewPolicy.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/CanvasFilterViewPolicy.java,L1943,3,0,24,0,0,1,0,0
1131,L1945,EmbeddedCanvasViewsAreNotWriteable.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/EmbeddedCanvasViewsAreNotWriteable.java,L1943,1,0,14,1,70,2,0,0
1132,L2017,CanvasComponentProvider.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/provider/CanvasComponentProvider.java,L2016,3,0,174,3,590,11,0,0
1133,L2228,Augmentation.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/Augmentation.java,L2227,147,0,683,3,590,12,0,0
1134,L2229,CanvasFormattingController.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingController.java,L2227,50,0,269,0,0,1,0,0
1135,L2230,CanvasFormattingControlsPanel.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlsPanel.java,L2227,111,0,1495,1,70,3,0,0
1136,L2231,CanvasIcons.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasIcons.java,L2227,41,0,134,0,0,1,0,0
1137,L2232,CanvasManifestation.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasManifestation.java,L2227,120,0,903,2,70,11,0,0
1138,L2233,ChangeGridSizeAction.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeGridSizeAction.java,L2227,8,0,92,0,0,1,0,0
1139,L2234,ChangeSnapAction.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeSnapAction.java,L2227,10,0,67,0,0,1,0,0
1140,L2235,MarqueSelectionListener.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListener.java,L2227,20,0,105,0,0,1,0,0
1141,L2236,PanelFocusSelectionProvider.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusSelectionProvider.java,L2227,1,0,12,0,0,1,0,0
1142,L2237,PanelFocusTraversalPolicy.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusTraversalPolicy.java,L2227,16,0,122,0,0,1,0,0
1143,L2238,PanelInspector.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelInspector.java,L2227,12,0,239,2,590,10,0,2
1144,L2239,ReTileAction.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ReTileAction.java,L2227,6,0,51,0,0,1,0,0
1145,L2240,WindowChangeGridSizeAction.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeGridSizeAction.java,L2227,1,0,11,0,0,1,0,0
1146,L2241,WindowChangeSnapAction.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeSnapAction.java,L2227,1,0,11,0,0,1,0,0
1147,L2242,WindowReTileAction.java,canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowReTileAction.java,L2227,1,0,14,0,0,1,0,0
1148,L5514,ConstraintBuilder.java,canvas/src/main/java/gov/nasa/arc/mct/gui/util/ConstraintBuilder.java,L5513,2,0,141,0,0,1,0,0
1149,L5515,MCTSplitPaneFactory.java,canvas/src/main/java/gov/nasa/arc/mct/gui/util/MCTSplitPaneFactory.java,L5513,4,0,37,0,0,1,0,0
1150,L15200,GridMenuTest.java,canvas/src/test/java/gov/nasa/arc/mct/menu/GridMenuTest.java,L15199,1,0,56,0,0,1,0,0
1151,L1677,AbstractMCTViewManifestationInfoTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/AbstractMCTViewManifestationInfoTest.java,L1676,1,0,45,0,0,1,0,0
1152,L1678,RootCanvasClassTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/RootCanvasClassTest.java,L1676,2,0,25,0,0,1,0,0
1153,L1947,TestEmbeddedViewsNotWriteable.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/policy/TestEmbeddedViewsNotWriteable.java,L1946,1,0,28,1,70,2,0,0
1154,L2244,CanvasFormattingControllerTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControllerTest.java,L2243,32,0,882,0,0,1,0,0
1155,L2245,CanvasFormattingControlPanelTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlPanelTest.java,L2243,3,0,229,1,70,2,0,0
1156,L2246,CanvasRemoveComponentUpdateTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasRemoveComponentUpdateTest.java,L2243,1,0,63,0,0,1,0,0
1157,L2247,MarqueSelectionListenerTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListenerTest.java,L2243,2,0,139,2,590,4,0,0
1158,L2248,PanelBorderSelectionTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/PanelBorderSelectionTest.java,L2243,6,0,245,0,0,1,0,0
1159,L2249,PanelFocusTraversalPolicyTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/PanelFocusTraversalPolicyTest.java,L2243,1,0,60,0,0,1,0,0
1160,L2250,PanelInspectorTest.java,canvas/src/test/java/gov/nasa/arc/mct/canvas/view/PanelInspectorTest.java,L2243,12,0,110,2,590,4,0,0
1161,L5454,ContextAwareAction.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/ContextAwareAction.java,L5449,1,0,25,1,70,1,0,0
1162,L5455,ContextAwareButton.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/ContextAwareButton.java,L5449,7,0,46,2,590,7,0,0
1163,L5457,ExportAsImageAction.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/ExportAsImageAction.java,L5449,7,0,47,1,70,1,0,0
1164,L5460,FeedRenderingPool.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/FeedRenderingPool.java,L5449,33,0,276,2,590,4,0,0
1165,L5462,FileChooser.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/FileChooser.java,L5449,3,0,89,0,0,1,0,0
1166,L5465,MCTMutableTreeNode.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/MCTMutableTreeNode.java,L5449,15,0,154,1,70,1,0,0
1167,L5471,OptionBox.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/OptionBox.java,L5449,7,0,72,1,70,3,0,0
1168,L5476,SettingsButton.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/SettingsButton.java,L5449,3,0,54,2,590,8,0,0
1169,L5479,Twistie.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/Twistie.java,L5449,3,0,41,1,590,3,0,0
1170,L5480,View.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/View.java,L5449,23,0,340,3,590,5,0,0
1171,L5482,ViewProvider.java,mctcore/src/main/java/gov/nasa/arc/mct/gui/ViewProvider.java,L5449,1,0,6,2,590,5,0,0
1172,L34065,AbstractComponent.java,mctcore/src/main/java/gov/nasa/arc/mct/components/AbstractComponent.java,L34064,75,0,668,4,590,44,0,0
1173,L34070,FeedProvider.java,mctcore/src/main/java/gov/nasa/arc/mct/components/FeedProvider.java,L34064,1,0,123,3,70,5,0,0
1174,L34075,PropertyDescriptor.java,mctcore/src/main/java/gov/nasa/arc/mct/components/PropertyDescriptor.java,L34064,1,0,35,2,590,3,0,0
1175,L34989,GlobalContext.java,mctcore/src/main/java/gov/nasa/arc/mct/context/GlobalContext.java,L34988,3,0,40,1,70,1,0,0
1176,L35419,package-info.java,mctcore/src/main/java/gov/nasa/arc/mct/identitymgr/package-info.java,L35417,1,0,1,1,590,3,0,0
1177,L36897,PolicyInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/policy/PolicyInfo.java,L36892,1,0,37,2,590,4,0,0
1178,L37021,ExternalComponentRegistryImpl.java,mctcore/src/main/java/gov/nasa/arc/mct/registry/ExternalComponentRegistryImpl.java,L37020,27,0,266,4,45,20,0,0
1179,L34039,OptimisticLockException.java,mctcore/src/main/java/gov/nasa/arc/mct/api/persistence/OptimisticLockException.java,L34038,1,0,7,1,70,1,0,0
1180,L34040,package-info.java,mctcore/src/main/java/gov/nasa/arc/mct/api/persistence/package-info.java,L34038,1,0,1,1,70,1,0,0
1181,L34041,PersistenceService.java,mctcore/src/main/java/gov/nasa/arc/mct/api/persistence/PersistenceService.java,L34038,1,0,9,2,590,4,0,0
1182,L34431,CollectionComponent.java,mctcore/src/main/java/gov/nasa/arc/mct/components/collection/CollectionComponent.java,L34430,1,0,4,1,70,1,0,0
1183,L34432,Group.java,mctcore/src/main/java/gov/nasa/arc/mct/components/collection/Group.java,L34430,1,0,5,2,590,4,0,0
1184,L35072,BatchLoader.java,mctcore/src/main/java/gov/nasa/arc/mct/db/util/BatchLoader.java,L35071,1,0,16,1,590,4,0,0
1185,L35073,BatchLoaderImpl.java,mctcore/src/main/java/gov/nasa/arc/mct/db/util/BatchLoaderImpl.java,L35071,74,0,549,1,590,4,0,0
1186,L35074,ComponentUtil.java,mctcore/src/main/java/gov/nasa/arc/mct/db/util/ComponentUtil.java,L35071,5,0,21,1,590,4,0,0
1187,L35075,IdGenerator.java,mctcore/src/main/java/gov/nasa/arc/mct/db/util/IdGenerator.java,L35071,1,0,23,1,590,4,0,0
1188,L35076,ParameterInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/db/util/ParameterInfo.java,L35071,5,0,30,1,590,4,0,0
1189,L35077,PersistedTaxonomyInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/db/util/PersistedTaxonomyInfo.java,L35071,1,0,46,1,590,4,0,0
1190,L36157,package-info.java,mctcore/src/main/java/gov/nasa/arc/mct/lock/manager/package-info.java,L36155,1,0,1,1,70,1,0,0
1191,L36178,DefaultComponentProvider.java,mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/DefaultComponentProvider.java,L36177,1,0,8,2,70,4,0,0
1192,L36180,PersistenceProvider.java,mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/PersistenceProvider.java,L36177,1,0,26,2,70,9,0,0
1193,L36181,Platform.java,mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/Platform.java,L36177,1,0,28,4,590,9,0,0
1194,L36183,RoleAccess.java,mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/RoleAccess.java,L36177,18,0,79,4,590,13,0,0
1195,L36186,WindowManager.java,mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/WindowManager.java,L36177,1,0,15,2,590,6,0,0
1196,L37479,TimeService.java,mctcore/src/main/java/gov/nasa/arc/mct/services/activity/TimeService.java,L37477,1,0,16,3,70,5,0,0
1197,L37509,AbstractComponentProvider.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/AbstractComponentProvider.java,L37508,1,0,39,2,590,5,0,0
1198,L37511,ComponentProvider.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentProvider.java,L37508,1,0,14,2,590,6,0,0
1199,L37512,ComponentRegistry.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentRegistry.java,L37508,1,0,10,3,45,6,0,0
1200,L37514,ComponentTypeInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentTypeInfo.java,L37508,5,0,79,2,590,15,0,0
1201,L37524,StatusAreaWidgetInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/StatusAreaWidgetInfo.java,L37508,3,0,19,1,70,1,0,0
1202,L37526,TypeInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/TypeInfo.java,L37508,3,0,23,2,590,5,0,0
1203,L37527,ViewInfo.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/ViewInfo.java,L37508,15,0,137,2,45,16,1,0
1204,L37528,ViewType.java,mctcore/src/main/java/gov/nasa/arc/mct/services/component/ViewType.java,L37508,1,0,14,2,590,4,0,0
1205,L37986,ComponentInitializer.java,mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/ComponentInitializer.java,L37985,1,0,20,2,70,8,0,0
1206,L37987,CoreComponentRegistry.java,mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/CoreComponentRegistry.java,L37985,1,0,13,4,590,9,0,0
1207,L37990,Updatable.java,mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/Updatable.java,L37985,1,0,14,3,590,12,0,0
1208,L37991,User.java,mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/User.java,L37985,2,0,20,1,70,1,0,0
1209,L5492,ExtendedPropertiesTest.java,mctcore/src/test/java/gov/nasa/arc/mct/gui/ExtendedPropertiesTest.java,L5490,1,0,38,1,70,1,0,0
1210,L5493,FeedCycleRendererTest.java,mctcore/src/test/java/gov/nasa/arc/mct/gui/FeedCycleRendererTest.java,L5490,2,0,148,1,70,1,0,0
