,degree_sum,betweenness_sum,closeness_sum,Developers,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,bug_probability,committer,len_developers,filename
245,-1.117902433165907,-0.3383165329504462,-1.4697440144204588,-1.6582228266173136,-2.1052319154345462,-1.3420346600813915,-1.0961895909094668,-1.3420395039563373,-0.559614037936954,-6.213108222797207,"['Phillip Verheyden' 'jefffischer' 'Brian Polster' 'Priyesh Patel'
 'Jeff Fischer']",5,common/src/main/java/org/broadleafcommerce/common/RequestDTOImpl.java
906,-2.1650227394840296,-1.2000276867628452,-2.778266160694903,-3.068031435364739,-3.4926008529381347,-2.382728631707837,-2.1183251840873494,-2.382732518765507,-2.0148955205703896,-7.941676132672677,['Asım Arslan' 'sancar' 'Mehmet Dogan'],3,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/atomiclong/AtomicLongGetAndIncrementMessageTask.java
3729,-1.3735693920881766,-1.0895889211538667,-1.704773712041889,-1.8152838237999736,-2.2627667463347225,-1.5057996655300143,-1.362653233271631,-1.5058022693004156,-0.91628823187728,-13.815510557964275,"['Peter Veentjer' 'hasancelik' 'danny' 'ahmetmircik' 'Enes Akar'
 'Fuad Malikov' 'Ali Gurbuz' 'talip']",8,hazelcast/src/main/java/com/hazelcast/query/impl/QueryContext.java
603,-1.8794110852663743,-1.982362700032137,-2.0868078951630182,-2.151753603296442,-2.1173749039398344,-1.883521055156964,-1.932817162331324,-1.883521913639936,-2.0148955205703896,-7.941676132672677,['Asım Arslan' 'sancar' 'Chris Szmajda' 'Jaromir Hamala' 'Ali' 'Ubuntu'],6,hazelcast-client-new/src/main/java/com/hazelcast/client/spi/impl/ClientInvocation.java
1149,-0.5823940259462645,-0.17484616617547358,-0.7631367163012508,-0.8167588733717882,-1.0000555855093924,-0.7046693132614079,-0.5531706926945126,-0.7046713734182756,-0.3101535646684057,-7.2499359764887945,"['Mehmet Dogan' 'Jaromir Hamala' 'Bilal' 'Talip Ozturk' 'hasancelik' 'Ali'
 'Christian Amann' 'Ali Gurbuz' 'sancar' 'ahmetmircik' 'Enes Akar'
 'Emin Demirci' 'enesakar' 'Christoph Engelbert' 'Peter Veentjer'
 'alarmnummer' 'Noctarius' 'Fuad Malikov' 'Vladimir Dolzhenko' 'Hazelcast']",20,hazelcast/src/main/java/com/hazelcast/jmx/LockMBean.java
3378,-1.6929584053032636,-0.7587355416230315,-2.1676600197739653,-2.3748950046314525,-2.7856650632008524,-1.9171750864934751,-1.6325010719243638,-1.9171787251091008,-1.321752089989351,-13.815510557964275,"['enesakar' 'Christoph Engelbert' 'Peter Veentjer' 'alarmnummer'
 'Mehmet Dogan']",5,hazelcast/src/test/java/com/hazelcast/instance/ManagedContextInstanceAwareTest.java
141,-0.7167767372692323,-0.19772572388243326,-0.9733662767106204,-1.0986092886726098,-1.4766685254851195,-0.8587752123016558,-0.7005015283114769,-0.8587782136072084,-0.1541495131612722,-6.905756277316967,"['Phillip Verheyden' 'Andre Azzolini' 'jefffischer' 'Jerry Ocanas'
 'Elbert Bautista' 'Jeff Fischer' 'Brian Polster' 'Priyesh Patel']",8,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/audit/AdminAuditable.java
1991,-0.30341449927729924,-0.057933083998451214,-1.221125957493117,-1.7047425922535502,-2.8703149197061086,-0.5530184008338698,-0.2831070847293933,-0.5530147274714292,9.999994999180668e-07,-7.216081359737848,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],3,codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameEncoder.java
4766,-1.1670118031682897,-0.903664142794123,-2.5903490708396237,-13.815510557964275,-4.9332487852138085,-1.4581183345108732,-1.1529140019432698,-1.45811393043044,-0.6931451805619453,-13.815510557964275,['Norman Maurer'],1,transport-native-epoll/src/test/java/io/netty/channel/epoll/EpollSocketConnectionAttemptTest.java
2227,-0.2419123803128008,-0.05536509740823995,-0.4920524465379994,-0.6061339702386628,-0.4196062988863871,-0.34784841732832794,-0.2159402662129015,-0.3478472163278649,9.999994999180668e-07,-5.8308083786187375,"['Trustin Lee' 'Frederic Bregier' 'fbregier' 'Norman Maurer' 'Luke Wood'
 'norman' 'Frédéric Brégier']",7,handler/src/main/java/io/netty/handler/traffic/GlobalTrafficShapingHandler.java
5072,-2.2230232260406195,-1.7560608208764241,-2.775789856518389,-3.0445014379439197,-3.468621958118338,-2.450538204433837,-2.190207321803685,-2.4505355856569517,-1.2527594685014931,-13.815510557964275,['jefffischer' 'Andre Azzolini'],2,common/src/main/java/org/broadleafcommerce/common/web/BroadleafRequestCustomerResolverImpl.java
5499,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/openadmin/client/view/dynamic/dialog/MapStructureEntityEditDialog.java
4900,-1.0785259798668785,-0.7480375952153343,-1.7812229136414952,-2.110204950380621,-2.9941431488021566,-1.29479005506473,-1.0968521804846032,-1.2947879457775373,-0.4054636081092894,-13.815510557964275,['laa' 'tglman' 'lvca' 'Artem Orobets' 'l.garulli'],5,tests/src/test/java/com/orientechnologies/orient/test/database/auto/IndexClusterTest.java
1953,-0.30341449927729924,-0.057933083998451214,-1.221125957493117,-1.7047425922535502,-2.8703149197061086,-0.5530184008338698,-0.2831070847293933,-0.5530147274714292,9.999994999180668e-07,-6.523614983252259,['Norman Maurer' 'Jestan Nirojan' 'Trustin Lee'],3,codec-http/src/main/java/io/netty/handler/codec/http/HttpMessageEncoder.java
1023,-1.5491712404855844,-1.0396929961809311,-1.980831169741256,-2.151753603296442,-2.431238920061168,-1.7149380575590711,-1.5498547510218248,-1.7149414198393411,-1.0986092886726098,-7.941676132672677,"['Ali' 'Ali Gurbuz' 'Peter Veentjer' 'Christoph Engelbert'
 'Emanuele Gherardini' 'enesakar']",6,hazelcast/src/main/java/com/hazelcast/concurrent/atomicreference/operations/ContainsOperation.java
2563,-0.16434449205787718,-0.032055391993880716,-0.4058086570929194,-0.4519835523157205,-0.7475253329804828,-0.23267333378308355,-0.16860481769795138,-0.23267260012588134,9.999994999180668e-07,-5.969168454937518,"['Ilia Naryzhny' 'laa' 'Luca Garulli' 'Matan Shukry' 'machak' 'IT'
 ""Luigi Dell'Aquila"" 'Tglman' 'lvca' 'tglman' 'henryzhao81'
 'Julian Neuhaus' 'oflaschel' 'enisher' 'w3aponx' 'Artem Orobets'
 'MaDaPHaKa' 'Andrey Lomakin' 'giastfader' 'l.garulli'
 'lomakin.andrey@gmail.com' 'l.garulli@gmail.com']",22,core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OPropertyImpl.java
4951,-1.5358214499403526,-0.6756957518158523,-2.676595761239679,-13.815510557964275,-13.815510557964275,-2.1583619852271227,-1.4588383333814252,-2.158358400291668,-0.6931451805619453,-13.815510557964275,['Matthias Broecheler'],1,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/NoLock.java
1041,-0.6029779058560736,-0.2609567722383134,-0.8927181458636133,-0.9886087059573926,-1.2859971455156685,-0.6951641396952459,-0.6062298281663197,-0.6951658511454321,-0.4054636081092894,-5.864698184365853,"['Ali' 'serkanozal' 'sancar' 'David Strom' 'Enes Akar' 'Emrah Kocaman'
 'Peter Veentjer' 'Mesut Celik' 'Serkan ÖZAL' 'Ali Gurbuz' 'Mehmet Dogan'
 'hasancelik' 'Ahmet MIRCIK' 'Asım Arslan' 'Talip Ozturk' 'ahmetmircik'
 'emrahkocaman']",17,hazelcast/src/main/java/com/hazelcast/config/CacheConfig.java
3210,-13.815510557964275,-13.815510545707411,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,,-13.815510557964275,['Jan Kotek'],1,src/test/java/examples/DBMakerExtend.java
5366,-4.061533710769431,-4.931494183838535,-5.593155329643541,-13.815510557964275,-4.193616141034421,-4.209179346907901,-4.14012027396924,-4.209174745935872,-13.815510557964275,-13.815510557964275,['Michael Hunger'],1,community/kernel/src/test/java/org/neo4j/helpers/collection/FirstItemIterableTest.java
5457,-0.4159348921871349,-0.11178663158659724,-0.652136208017644,-0.8109279662188601,-1.2045988804204923,-0.5822062196575281,-0.3906707176104673,-0.582205462359403,9.999994999180668e-07,-13.815510557964275,"['Pavel Yaskevich' 'okram' 'Matthias Broecheler' 'Dan LaRocque'
 'Marko Rodriguez']",5,src/main/java/com/thinkaurelius/titan/graphdb/vertices/PersistStandardTitanVertex.java
5860,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/presenter/structure/CreateBasedListStructurePresenter.java
2239,-0.2996901052215429,-0.057933083998451214,-0.9999450833296312,-1.2992793174703166,-2.8703149197061086,-0.5288138694456079,-0.2765086046103023,-0.5288105654052578,9.999994999180668e-07,-6.523614983252259,['Trustin Lee' 'Jestan Nirojan' 'Norman Maurer' 'iainmcgin'],4,src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientChannelFactory.java
4930,-1.3642496967759483,-0.5998861377413767,-1.690532839895162,-1.8152838237999736,-2.3791149664457967,-1.597703142570802,-1.276888650298302,-1.597706141453905,-1.0986092886726098,-13.815510557964275,"['Talip Ozturk' 'enesakar' 'Mehmet Dogan' 'talip' 'Ali Gurbuz'
 'Fuad Malikov' 'sancar' 'Enes Akar']",8,hazelcast-client/src/test/java/com/hazelcast/client/SocketInterceptorTest.java
2428,-0.864547669613927,-0.7187178053062799,-1.18065232320885,-1.1939191684778796,-1.4922566292058674,-0.9974030490394992,-0.8706794512528603,-0.9974019355081036,-0.4054636081092894,-6.374437992045205,"['lvca' 'oflaschel' 'henryzhao81' 'Davide Marqu�s' 'w3aponx'
 'Artem Orobets' 'laa' 'giastfader' 'Andrey Lomakin' 'l.garulli'
 'l.garulli@gmail.com']",11,commons/src/main/java/com/orientechnologies/common/io/OIOUtils.java
2329,-0.30341449927729924,-0.057933083998451214,-1.221125957493117,-1.7047425922535502,-2.8703149197061086,-0.5530184008338698,-0.2831070847293933,-0.5530147274714292,9.999994999180668e-07,-7.216081359737848,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],3,transport/src/main/java/io/netty/channel/DefaultEventExecutor.java
3071,-0.8697422369714888,-0.5026115581111247,-1.1729835579840373,-1.2992793174703166,-1.7383431373223306,-1.0363645035082465,-0.8331221799012459,-1.0363677749301337,-0.5753623671273642,-13.815510557964275,"['Mattias Persson' 'Chris Vest' 'Jacob Hansson' 'Stefan Plantikow'
 'Tobias Lindaaker' 'Lasse Westh-Nielsen' 'johan-neo' 'Rickard Öberg'
 'Chris Gioran' 'Anders Nawroth']",10,community/kernel/src/test/java/org/neo4j/kernel/impl/transaction/PlaceboTm.java
3696,-1.2553707367983098,-0.5711918321275555,-1.6570082101745165,-1.8152838237999736,-2.178085449234721,-1.4298100624510481,-1.2280600501620065,-1.4298131668666465,-0.91628823187728,-13.815510557964275,"['Ali Gurbuz' 'lukasblu' 'ahmetmircik' 'Mehmet Dogan' 'noctarius'
 'enesakar' 'Peter Veentjer' 'Noctarius']",8,hazelcast/src/main/java/com/hazelcast/replicatedmap/client/ReplicatedMapGetResponse.java
5155,-3.803776707435024,-2.988553530846344,-3.77496407729498,-3.761157116618036,-3.7135141341048534,-3.9377415879772903,-3.516381242661866,-3.9377388800412287,-13.815510557964275,-13.815510557964275,['Talip Ozturk' 'Fuad Malikov'],2,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/MapStatisticsGenerator.java
1532,-1.0761048895214178,-0.35870286441281746,-1.5959183429392907,-1.8152838237999736,-2.4860257502221117,-1.2943741727003988,-1.0519145875565583,-1.2943782729905613,-0.6286067844241319,-7.941676132672677,"['Ali' 'Ali Gurbuz' 'Peter Veentjer' 'danny' 'ahmetmircik' 'Enes Akar'
 'enesakar' 'Mehmet Dogan']",8,hazelcast/src/main/java/com/hazelcast/transaction/impl/BeginTxBackupOperation.java
2777,-1.2842771167533311,-0.8994653229201633,-2.0219066203964675,-2.39788427285887,-2.851486396546924,-1.497455667365068,-1.309431820484265,-1.4974535369134507,-0.4054636081092894,-6.374437992045205,['lvca' 'Artem Orobets' 'laa' 'giastfader'],4,graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionBothE.java
3949,-1.9905111644400288,-1.3960339881280186,-2.531198725729756,-2.8033438810426583,-3.3217067875010784,-2.2400272937989687,-1.936681940078511,-2.240029234412629,-1.6739711002525604,-13.815510557964275,['Rickard Öberg' 'Jacob Hansson' 'Chris Gioran'],3,enterprise/server-enterprise/src/functionaltest/java/org/neo4j/test/server/ha/EnterpriseServerHelper.java
5784,-3.9073913257330193,-4.288306481705382,-5.660009426601086,-13.815510557964275,-4.255340730196308,-4.054653644021362,-4.004858222407012,-4.054611026927796,-2.7725727223677796,-13.815510557964275,['Davide Grohmann'],1,community/kernel/src/main/java/org/neo4j/kernel/impl/coreapi/IndexProvider.java
2942,-1.2321402527270813,-0.9886953492917472,-1.8077299286326771,-2.1972155773767192,-2.619285039857909,-1.4648135192470222,-1.2367333175683233,-1.4648121121538626,-0.6931451805619453,-4.836155914888812,['Stephen Mallette' 'Dan LaRocque'],2,titan-hadoop-parent/titan-hadoop-core/src/main/java/com/thinkaurelius/titan/hadoop/formats/util/TitanInputFormat.java
4980,-0.8706415914291958,-0.29022898234027195,-1.295127904010844,-1.4586107227087617,-1.9037985127838508,-1.0366317757233952,-0.8581908125876827,-1.0366349856769421,-0.4054636081092894,-13.815510557964275,"['Burak Emre Kabakcı' 'sancar' 'ahmetmircik' 'Mehmet Dogan'
 'Peter Veentjer' 'danny' 'Mesut Celik' 'Ali Gurbuz' 'Ali' 'Emin Demirci'
 'enesakar']",11,hazelcast/src/main/java/com/hazelcast/map/client/MapContainsKeyRequest.java
3913,-1.222634702415797,-0.5413337568461939,-1.7467829331640965,-1.9694334798245208,-2.5873608812554503,-1.4285114408610098,-1.209084338037332,-1.4285155322538556,-0.7621379091920498,-13.815510557964275,"['sancar' 'Ali' 'Peter Veentjer' 'Ali Gurbuz' 'hasancelik' 'ahmetmircik'
 'Mehmet Dogan']",7,hazelcast/src/main/java/com/hazelcast/map/impl/operation/SetOperation.java
767,-1.1647610439914209,-0.7597238623934914,-1.5460723608520563,-1.6817531990281718,-2.016365766319121,-1.273368211254833,-1.1804403927165128,-1.2733705124510943,-0.91628823187728,-7.941676132672677,"['Ali' 'serkanozal' 'hasancelik' 'Ahmet MIRCIK' 'Mehmet Dogan'
 'Ali Gurbuz' 'Asım Arslan' 'Serdaro' 'ahmetmircik']",9,hazelcast/src/main/java/com/hazelcast/cache/impl/client/CacheGetConfigRequest.java
3603,-2.7006003338366416,-2.8934188487710184,-3.25615808604428,-3.4964745620109685,-3.5142789348533667,-2.8261518281554943,-2.742638975048506,-2.8261419236873,-2.079433541711836,-13.815510557964275,['Tobias Lindaaker' 'Stefan Plantikow'],2,enterprise/consistency-check/src/main/java/org/neo4j/consistency/checking/SchemaRuleContent.java
5565,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/core/BroadleafCommerceFramework/src/main/java/org/broadleafcommerce/core/catalog/domain/ProductWeight.java
2385,-0.21082183223305387,-0.048389395751259286,-0.9678566200757378,-1.2992793174703166,-2.295748817586416,-0.4103764612274733,-0.20164823213567387,-0.4103733952613081,9.999994999180668e-07,-7.216081359737848,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan' 'norman'],4,transport/src/main/java/io/netty/channel/socket/nio/AbstractNioMessageChannel.java
3462,-1.6221424360983834,-1.046558867482431,-1.960245308351597,-2.110204950380621,-2.3700416645209983,-1.8220162114402527,-1.5510213966891462,-1.8220212323306613,-1.6739711002525604,-13.815510557964275,"['Andres Taylor' 'Zhen' 'Jacob Hansson' 'Andreas Kollegger'
 'Anders Nawroth']",5,community/server/src/main/java/org/neo4j/server/webadmin/task/DeferredTask.java
4764,-0.4811753118676415,-0.06533812978635928,-0.8460619060317169,-1.0986092886726098,-1.7139442985823892,-0.6906157466136993,-0.4497801682556457,-0.6906147897720202,9.999994999180668e-07,-13.815510557964275,['Matthias Broecheler' 'Pavel Yaskevich' 'Dan LaRocque' 'Blake Eggleston'],4,titan-hbase/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseLockKeyColumnValueStoreTest.java
3445,-1.6222535363598574,-1.0256845800999284,-2.107979022591513,-2.3513647572186023,-2.988423470430948,-1.8572485343055496,-1.5811412499653854,-1.8572463548836868,-0.8472955270565926,-13.815510557964275,['Andre Azzolini' 'jefffischer' 'Phillip Verheyden'],3,common/src/main/java/org/broadleafcommerce/common/web/expression/BRCVariableExpression.java
4129,-2.7806418007886804,-2.3782835210580684,-3.271756029999588,-3.4964745620109685,-3.4400852040556162,-2.9838888682556006,-2.729976788321502,-2.983896426333286,-2.7725727223677796,-13.815510557964275,['Andreas Kollegger' 'Anders Nawroth'],2,community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityPowerTest.java
1093,-1.6650024778885948,-0.8449244641385816,-2.0126058958143576,-2.151753603296442,-2.6728694355245235,-1.907555691075889,-1.5862854396934307,-1.9075592298025033,-1.321752089989351,-7.941676132672677,['sancar' 'Ali Gurbuz' 'Enes Akar' 'Mehmet Dogan' 'talip' 'Talip Ozturk'],6,hazelcast/src/main/java/com/hazelcast/impl/AbstractSimpleRecord.java
1029,-0.9483275042267548,-0.4027308334029,-1.3209475276856044,-1.4586107227087617,-1.844258246074744,-1.100225913133815,-0.9241082236314082,-1.1002286679555198,-0.5108239571007129,-6.152262805119507,"['Mehmet Dogan' 'hasancelik' 'Emin Demirci' 'ahmetmircik'
 'Emanuele Gherardini' 'enesakar' 'Christoph Engelbert' 'Peter Veentjer'
 'sancar' 'Ali Gurbuz' 'Fuad Malikov']",11,hazelcast/src/main/java/com/hazelcast/concurrent/lock/LockProxySupport.java
5455,-1.3590636558652691,-0.8262748838963749,-1.7514462166892621,-1.945903149079813,-2.446179166743277,-1.5374729941376326,-1.3392867330888194,-1.537473428476158,-0.559614037936954,-13.815510557964275,['Phillip Verheyden' 'Jerry Ocanas' 'jefffischer' 'Kelly Tisdell'],4,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/ClassTree.java
325,-0.4953742371431605,-0.32443951462171955,-0.6033550585052906,-0.6466252558359655,-0.7333607472843517,-0.5263269258201247,-0.4921178347550588,-0.5263256448101842,-0.33647083662219285,-5.807809545412638,"['jefffischer' 'Chris Kittrell' 'Jerry Ocanas' 'Chad Harchar'
 'Reginald C Cole' 'ktisdell' 'Brian Polster' 'Philip Baggett'
 'Phillip Verheyden' 'Joshua Skorton' 'Andre Azzolini' 'Priyesh Patel']",12,common/src/main/java/org/broadleafcommerce/common/web/BroadleafRequestContext.java
5742,-0.6390780645546226,-0.13853093807367786,-1.133309081020269,-1.5040728967863992,-2.2151002419686177,-0.9378816169303192,-0.5987005994285528,-0.9378801732061774,9.999994999180668e-07,-13.815510557964275,['Dan LaRocque' 'Matthias Broecheler' 'Joshua Shinavier'],3,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/graphdb/berkeleyje/BerkeleyPartitionGraphTest.java
4118,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/core/BroadleafCommerceFramework/src/main/java/org/broadleafcommerce/core/content/domain/ContentPageInfo.java
1404,-1.112936138003459,-0.5254419972980955,-1.524870915945727,-1.6817531990281718,-2.111891010421528,-1.2699284130794783,-1.097562049800442,-1.2699314425046102,-0.7621379091920498,-7.2499359764887945,"['Ali Gurbuz' 'ahmetmircik' 'Peter Veentjer' 'noctarius' 'enesakar'
 'Christoph Engelbert' 'Asım Arslan' 'Mehmet Dogan' 'Noctarius']",9,hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngineManager.java
